TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.apache.bcel.util.ClassPathRepositoryTestCase#testMemorySensitiveClassPathRepository,5,2,186.282166,11.427894,16.300656,93.141083,5.713947,8.150328,465.70541499999996,28.569734999999998,40.751639999999995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.bcel.generic.ArrayTypeTest#testGetSignatureDim4,5,5,178.772232,11.393413,15.683103,35.7544464,2.2786826000000002,3.1366205999999996,178.772232,11.393413,15.683103,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.bcel.util.ClassPathRepositoryTestCase#testNoClassNotFound,6,4,179.158752,11.437505,15.664146,44.789688,2.85937625,3.9160365,268.738128,17.156257500000002,23.496219000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
org.apache.bcel.generic.LSUBTestCase#accept,12,2,185.279938,11.486524,16.145036,92.639969,5.743262,8.072518,1111.679628,68.919144,96.87021600000001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.verifier.VerifierTestCase#testWSDL,3,1,213.841644,11.479485,18.552084,213.841644,11.479485,18.552084,641.524932,34.438455000000005,55.656252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.verifier.VerifierTestCase#testArrayUtils,3,1,189.335648,11.428063,16.567606,189.335648,11.428063,16.567606,568.006944,34.284189000000005,49.70281800000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.generic.LXORTestCase#accept,12,2,177.378555,11.417097,15.579491,88.6892775,5.7085485,7.7897455,1064.27133,68.502582,93.47694600000001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.generic.IMPDEP1TestCase#accept,8,2,176.894775,11.433177,15.457458,88.4473875,5.7165885,7.728729,707.5791,45.732708,61.829832,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.generic.IDIVTestCase#accept,13,2,186.487976,11.401533,16.280848,93.243988,5.7007665,8.140424,1212.171844,74.1099645,105.82551199999999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.generic.DREMTestCase#accept,12,2,179.870361,11.431277,15.785106,89.9351805,5.7156385,7.892553,1079.222166,68.58766200000001,94.71063600000001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.generic.IMULTestCase#accept,12,2,184.349014,11.41766,16.145954,92.174507,5.70883,8.072977,1106.094084,68.50596,96.875724,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.generic.FREMTestCase#accept,12,2,188.273712,11.419514,16.352432,94.136856,5.709757,8.176216,1129.642272,68.517084,98.114592,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.util.ModularRuntimeImageTestCase#testListJreModulePackageDir,5,5,179.443329,11.398521,15.746412,35.8886658,2.2797042000000003,3.1492823999999997,179.443329,11.398521,15.746412,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
org.apache.bcel.util.LruCacheClassPathRepositoryTestCase#testLeastRecentlyUsedEviction,15,10,185.420761,11.429717,16.249481,18.5420761,1.1429717,1.6249481,278.1311415,17.144575500000002,24.3742215,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
org.apache.bcel.generic.F2DTestCase#accept,12,2,183.707733,11.456443,16.049325,91.8538665,5.7282215,8.0246625,1102.246398,68.738658,96.29595,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.generic.TypeTestCase#testBCEL243,5,2,182.677933,11.402937,16.057872,91.3389665,5.7014685,8.028936,456.69483249999996,28.507342499999996,40.144679999999994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.util.ClassPathRepositoryTestCase#testLruCacheClassPathRepository,5,2,182.429321,11.488417,15.879413,91.2146605,5.7442085,7.9397065,456.07330249999995,28.7210425,39.6985325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.bcel.util.ClassPathTestCase#testGetResource,3,1,187.042892,11.428823,16.365893,187.042892,11.428823,16.365893,561.128676,34.286469000000004,49.097679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.generic.ArrayTypeTest#testGetDimensions,5,3,177.944885,11.432562,15.528399,59.31496166666667,3.8108540000000004,5.176133,296.57480833333335,19.054270000000002,25.880665,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.bcel.generic.BasicTypeTest#testGetType,3,2,176.66243,11.417713,15.459528,88.331215,5.7088565,7.729764,264.993645,17.1265695,23.189292000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.bcel.generic.ISUBTestCase#accept,12,2,186.075134,11.437582,16.193079,93.037567,5.718791,8.0965395,1116.450804,68.62549200000001,97.15847400000001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.generic.F2ITestCase#accept,12,2,182.499847,11.428146,15.947225,91.2499235,5.714073,7.9736125,1094.999082,68.568876,95.68335,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
