TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.apache.commons.codec.digest.UnixCryptTest#testUnixCryptExplicitCall,4,4,166.03064,11.515355,14.381347,41.50766,2.87883875,3.59533675,166.03064,11.515355,14.381347,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.net.QCodecTest#testLetUsMakeCloverHappy,7,5,166.986359,11.530362,14.525321,33.3972718,2.3060724,2.9050642,233.7809026,16.1425068,20.335449399999998,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.codec.binary.HexTest#testDecodeByteBufferWithLimitOddCharacters,7,1,176.835846,11.522479,15.347032,176.835846,11.522479,15.347032,1237.850922,80.65735300000001,107.429224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.codec.binary.Base64Test#testPairs,7,6,176.744507,11.499416,15.349663,29.457417833333334,1.9165693333333333,2.5582771666666666,206.20192483333335,13.415985333333333,17.907940166666666,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.codec.binary.HexTest#testEncodeHexByteBufferEmpty,4,6,174.629227,11.510757,15.170959,29.104871166666666,1.9184595,2.528493166666667,116.41948466666666,7.673838,10.113972666666667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.apache.commons.codec.digest.MurmurHash3Test#testHash32LongLong,15,6,185.854019,11.855523,15.676577,30.97566983333333,1.9759205,2.6127628333333335,464.6350475,29.6388075,39.1914425,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.codec.language.MetaphoneTest#testSHAndSIOAndSIAToX,5,4,174.766388,11.519838,15.14376,43.691597,2.8799595,3.78594,218.457985,14.3997975,18.9297,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testSoundexBasic,19,18,178.441895,11.510312,15.542958,9.913438611111111,0.6394617777777778,0.8634976666666667,188.35533361111112,12.14977377777778,16.40645566666667,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.digest.HmacUtilsTest#testHmacSha1UpdateWithInputStream,7,5,173.828751,11.455974,15.179618,34.7657502,2.2911948,3.0359236,243.3602514,16.0383636,21.2514652,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_PETERSON_PETERS_SuccessfullyMatched,3,2,179.291428,11.529159,15.563951,89.645714,5.7645795,7.7819755,268.937142,17.2937385,23.3459265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.language.DaitchMokotoffSoundexTest#testEncodeIgnoreHyphens,3,1,175.797592,11.53028,15.279607,175.797592,11.53028,15.279607,527.392776,34.59084,45.838821,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.codec.binary.Base64InputStreamTest#testSkipWrongArgument,6,4,177.197876,11.520857,15.362272,44.299469,2.88021425,3.840568,265.79681400000004,17.2812855,23.043408000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
org.apache.commons.codec.language.MetaphoneTest#testTranslateOfSCHAndCH,6,5,175.129288,11.474313,15.262726,35.0258576,2.2948626,3.0525452,210.1551456,13.7691756,18.3152712,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.binary.HexTest#testEncodeByteArrayEmpty,3,4,175.549332,11.484903,15.260969,43.887333,2.87122575,3.81524225,131.661999,8.61367725,11.44572675,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.codec.net.PercentCodecTest#testEncodeUnsupportedObject,4,3,173.309296,11.479096,15.057644,57.76976533333333,3.8263653333333334,5.019214666666667,231.07906133333333,15.305461333333334,20.076858666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.codec.binary.Base16Test#testBase16AtBufferStart,3,1,178.431656,11.517747,15.5514,178.431656,11.517747,15.5514,535.294968,34.553241,46.6542,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.codec.language.MetaphoneTest#testDiscardOfSilentGN,4,3,174.493301,11.50748,15.162675,58.16443366666667,3.8358266666666663,5.054225,232.65773466666667,15.343306666666665,20.2169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.binary.HexTest#testDecodeClassCastException,3,3,177.752411,11.521546,15.427826,59.25080366666666,3.8405153333333337,5.142608666666667,177.752411,11.521546,15.427826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.codec.binary.Base64InputStreamTest#testBase64InputStreamByteByByte,22,3,179.243576,11.548323,15.462901,59.747858666666666,3.849441,5.1543003333333335,1314.4528906666667,84.687702,113.39460733333334,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
org.apache.commons.codec.language.bm.RuleTest#testPhonemeComparedToLaterIsNegative,10,5,177.344254,11.476688,15.457403,35.4688508,2.2953376,3.0914805999999997,354.688508,22.953376,30.914806,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.binary.BinaryCodecTest#testToByteArrayFromString,82,22,174.50502,11.510135,15.160989,7.932046363636363,0.5231879545454545,0.6891358636363637,650.4278018181818,42.90141227272727,56.50914081818182,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
org.apache.commons.codec.binary.Base64Test#testCodeInteger2,6,5,179.846603,11.583504,15.526097,35.969320599999996,2.3167008,3.1052194,215.81592359999996,13.9002048,18.6313164,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.codec.language.DoubleMetaphoneTest#testIsDoubleMetaphoneEqualExtended3,25,6,165.789383,11.458472,14.485876,27.63156383333333,1.9097453333333334,2.4143126666666666,690.7890958333332,47.743633333333335,60.357816666666665,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_SMITH_SMYTH_SuccessfullyMatched,3,2,179.666946,11.5262,15.5877,89.833473,5.7631,7.79385,269.500419,17.2893,23.38155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.binary.Base16InputStreamTest#testSkipBig,8,12,181.996155,11.499561,15.730658,15.166346249999998,0.95829675,1.3108881666666667,121.33076999999999,7.666374,10.487105333333334,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,3
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testgetMinRating_6_Returns4_Successfully,3,2,177.558609,11.524871,15.430094,88.7793045,5.7624355,7.715047,266.3379135,17.2873065,23.145141000000002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testGetEncoding_NoSpace_to_Nothing,3,2,176.078278,11.489355,15.346053,88.039139,5.7446775,7.6730265,264.11741700000005,17.2340325,23.0190795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_SmallInput_CARK_Kl_SuccessfullyMatched,3,2,175.135986,11.456996,15.227725,87.567993,5.728498,7.6138625,262.703979,17.185494000000002,22.8415875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testRemoveDoubleDoubleVowel_BEETLE_NotRemoved,3,1,180.503525,11.537739,15.644618,180.503525,11.537739,15.644618,541.510575,34.613217000000006,46.933854000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.codec.digest.DigestUtilsTest#testGetMessageDigest,5,4,177.585358,11.486957,15.452382,44.3963395,2.87173925,3.8630955,221.9816975,14.35869625,19.3154775,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testOOM,11,7,180.872314,11.496623,15.746897,25.838901999999997,1.6423747142857141,2.2495567142857142,284.227922,18.066121857142857,24.745123857142858,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
org.apache.commons.codec.binary.Base64InputStreamTest#testBase64EmptyInputStreamPemChuckSize,3,1,175.775467,11.52427,15.252633,175.775467,11.52427,15.252633,527.326401,34.572810000000004,45.757899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.codec.language.SoundexTest#testHWRuleEx3,5,3,175.885895,11.513042,15.192127,58.62863166666667,3.837680666666667,5.064042333333333,293.14315833333336,19.188403333333333,25.320211666666665,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
