Testcase,System Time,RDTSC,Elapsed Time (sec),CPU Utilization(%),CPU Frequency_0(MHz),CPU Min Frequency_0(MHz),CPU Max Frequency_0(MHz),CPU Requsted Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,CPU Min Temperature_0(C),CPU Max Temperature_0(C),DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Requsted Frequency(MHz)FormattableUtilsTest#testDefaultAppend,"15:10:34:721","41279523330147","   0.104","  18.777"," 2659"," 1200"," 3300"," 3800","   8.721","   0.903","   0.251","   5.022","   0.520","   0.145"," 71","0"," 64"," 75","  70.513","  64.000","  17.778","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:36:563","41283203470023","   1.947","  49.757"," 3064"," 2200"," 3300"," 3800","  24.938","  40.966","  11.380","  20.536","  32.997","   9.166"," 91","0"," 79"," 93","  87.040","1396.000"," 387.778","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:36:667","41283410856487","   2.050","  46.361"," 3049"," 2200"," 3300"," 3800","  23.800","  43.438","  12.066","  19.611","  35.034","   9.732"," 87","0"," 78"," 92","  86.015","1474.000"," 409.444","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:36:769","41283613906031","   2.152","  50.183"," 3065"," 2200"," 3300"," 3800","  25.317","  46.013","  12.781","  20.885","  37.158","  10.322"," 92","0"," 78"," 95","  86.598","1552.000"," 431.111","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:36:869","41283814132315","   2.252","  48.332"," 3073"," 2200"," 3300"," 3800","  24.540","  48.473","  13.465","  20.314","  39.195","  10.887"," 91","0"," 79"," 95","  87.190","1631.000"," 453.056","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:36:970","41284014295163","   2.353","  50.380"," 3090"," 2200"," 3300"," 3800","  24.250","  50.904","  14.140","  20.087","  41.208","  11.447"," 91","0"," 78"," 95","  87.375","1709.000"," 474.722","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:37:075","41284223951183","   2.458","  52.692"," 3101"," 2200"," 3300"," 3800","  24.886","  53.517","  14.866","  20.571","  43.368","  12.047"," 94","0"," 77"," 95","  87.924","1786.000"," 496.111","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:37:180","41284434022897","   2.563","  49.937"," 3048","  700"," 3300"," 3800","  24.900","  56.137","  15.594","  20.777","  45.554","  12.654"," 91","0"," 80"," 96","  87.987","1866.000"," 518.333","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:37:280","41284634208823","   2.663","  54.802"," 3107"," 2200"," 3300"," 3800","  26.553","  58.799","  16.333","  22.317","  47.791","  13.275"," 96","0"," 78"," 96","  88.602","1944.000"," 540.000","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:37:384","41284841032155","   2.767","  55.981"," 3116"," 2200"," 3300"," 3800","  27.066","  61.602","  17.112","  22.939","  50.167","  13.935"," 95","0"," 79"," 96","  90.213","2023.000"," 561.944","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:37:484","41285041197707","   2.867","  49.200"," 3063"," 2200"," 3300"," 3800","  25.433","  64.152","  17.820","  21.316","  52.304","  14.529"," 93","0"," 77"," 96","  88.938","2100.000"," 583.333","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:37:584","41285241620621","   2.967","  52.028"," 3071"," 2200"," 3300"," 3800","  26.209","  66.782","  18.551","  21.809","  54.493","  15.137"," 94","0"," 77"," 98","  88.846","2177.000"," 604.722","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:37:689","41285450127037","   3.072","  46.551"," 3052"," 2200"," 3300"," 3800","  23.734","  69.261","  19.239","  19.383","  56.517","  15.699"," 93","0"," 76"," 96","  87.199","2253.000"," 625.833","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:37:792","41285656755885","   3.175","  50.578"," 3082"," 1300"," 3300"," 3800","  24.790","  71.826","  19.952","  20.607","  58.649","  16.291"," 92","0"," 78"," 95","  87.699","2331.000"," 647.500","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:37:895","41285861408267","   3.278","  49.822"," 3065"," 2200"," 3300"," 3800","  25.215","  74.410","  20.670","  20.960","  60.797","  16.888"," 93","0"," 79"," 96","  88.846","2410.000"," 669.444","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:37:995","41286061867897","   3.378","  48.440"," 3169"," 2200"," 3300"," 3800","  25.160","  76.936","  21.371","  21.029","  62.909","  17.475"," 92","0"," 78"," 97","  88.686","2488.000"," 691.111","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:38:100","41286271008637","   3.483","  32.953"," 3237","  800"," 3300"," 3800","  20.078","  79.039","  21.955","  16.293","  64.615","  17.949"," 92","0"," 75"," 94","  86.675","2563.000"," 711.944","  28.000","    0","  300"
