TC,LOC,SC,E
org.apache.commons.configuration2.beanutils.TestXMLBeanDeclaration#testGetBeanFactoryNameUndefinedWithEx,6,0,216.437073
org.apache.commons.configuration2.TestPropertiesConfiguration#testIncludeIncludeLoadCyclicalReferenceFail,8,0,234.738068
org.apache.commons.configuration2.builder.TestJndiBuilderParametersImpl#testSetContext,6,3,227.076965
org.apache.commons.configuration2.io.TestFileLocatorUtils#testLocateSuccessWithStrategyDefaultFileSystem,8,4,248.529114
org.apache.commons.configuration2.builder.TestReloadingFileBasedConfigurationBuilder#testCreateReloadingDetectorDefaultFactory,10,0,228.111282
org.apache.commons.configuration2.TestINIConfiguration#testQuotedValueEmpty,4,0,217.831696
org.apache.commons.configuration2.TestDatabaseConfiguration#testLogErrorListener,4,0,257.803345
org.apache.commons.configuration2.io.TestFileHandler#testLocationChangedFile,7,0,232.644562
org.apache.commons.configuration2.convert.TestDefaultConversionHandler#testToCollectionSuccess,6,3,211.37738
org.apache.commons.configuration2.TestAbstractHierarchicalConfiguration#testGetKeysOrder,9,0,229.212402
org.apache.commons.configuration2.TestINIConfiguration#testQuotedValueWithQuotes,4,0,207.620255
org.apache.commons.configuration2.tree.TestImmutableNode#testSetAttribute,9,5,206.1651
org.apache.commons.configuration2.reloading.TestFileHandlerReloadingDetector#testInitWithFileHandler,5,0,222.650497
org.apache.commons.configuration2.interpol.TestConfigurationInterpolator#testDefaultStringLookupsHolder_givenSingleLookup_weirdString,5,1,212.023819
org.apache.commons.configuration2.builder.TestDefaultReloadingDetectorFactory#testCreateReloadingDetector,9,3,226.572205
org.apache.commons.configuration2.tree.AbstractImmutableNodeHandlerTest#testNodeHandlerGetChildrenCountSpecific,4,0,214.437149
org.apache.commons.configuration2.TestHierarchicalXMLConfiguration#testSaveNew,31,0,241.546631
org.apache.commons.configuration2.TestPropertiesConfiguration#testGetLayout,9,0,227.57785
org.apache.commons.configuration2.builder.TestBasicConfigurationBuilder#testAddParameters,9,0,216.160004
org.apache.commons.configuration2.TestINIConfiguration#testGetSectionsSynchronized,7,0,215.721786
