TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.apache.commons.collections4.CollectionUtilsTest#testRetainAllNullBaseColl,5,1,224.936798,12.449138,18.055153,224.936798,12.449138,18.055153,1124.68399,62.245689999999996,90.27576499999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.collections4.SetUtilsTest#testEmptyIfNull,5,2,220.932343,12.451065,17.778806,110.4661715,6.2255325,8.889403,552.3308575,31.1276625,44.44701499999999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.collections4.map.LazyMapTest#mapGetWithTransformer,8,9,221.219559,12.448097,17.771355,24.579951,1.383121888888889,1.9745949999999999,196.639608,11.064975111111112,15.796759999999999,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.collections4.bloomfilter.BitMapTest#testGetLongBit,7,10,216.254486,12.393152,17.49041,21.625448600000002,1.2393152,1.749041,151.37814020000002,8.6752064,12.243287,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.collections4.map.LRUMapTest#testInternalState_Buckets,76,85,209.683716,12.369446,16.88113,2.4668672470588238,0.14552289411764704,0.1986015294117647,187.48191077647058,11.059739952941175,15.093716235294115,54,1,0,0,0,0,0,12,1,0,0,0,0,1,0,0,14,0,0,0,2
org.apache.commons.collections4.iterators.ZippingIteratorTest#testIterateEven,8,7,224.405762,12.412551,18.059914,32.057966,1.7732215714285715,2.579987714285714,256.463728,14.185772571428572,20.639901714285713,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.collections4.IteratorUtilsTest#testArrayListIterator,71,100,210.109512,12.364383,17.004686,2.10109512,0.12364383,0.17004686,149.17775352,8.77871193,12.07332706,51,0,0,0,0,0,0,34,0,0,0,0,0,1,0,0,14,0,0,0,0
org.apache.commons.collections4.ArrayStackTest#testNewStack,7,5,226.691193,12.481827,18.161699,45.3382386,2.4963653999999997,3.6323397999999996,317.36767019999996,17.4745578,25.426378599999996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
org.apache.commons.collections4.PredicateUtilsTest#testAllPredicateEx6,6,1,218.519012,12.384322,17.655422,218.519012,12.384322,17.655422,1311.114072,74.305932,105.93253200000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest#testMapIteratorRemove,12,40,226.320633,12.732834,17.833825,5.658015825,0.31832085,0.445845625,67.8961899,3.8198502,5.3501475,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,36
org.apache.commons.collections4.PredicateUtilsTest#testOnePredicateEx6,3,1,219.671509,12.447195,17.648274,219.671509,12.447195,17.648274,659.014527,37.341585,52.944822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.collections4.MapUtilsTest#testVerbosePrintNullLabel,18,4,248.025467,12.73998,19.376936,62.00636675,3.184995,4.844234,1116.1146015,57.32991,87.196212,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
org.apache.commons.collections4.set.UnmodifiableSetTest#testDecorateFactory,5,1,209.041687,12.344481,16.954772,209.041687,12.344481,16.954772,1045.208435,61.722404999999995,84.77385999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.collections4.FluentIterableTest#collateWithComparator,10,7,220.70256,12.463634,17.7364,31.528937142857142,1.780519142857143,2.5337714285714283,315.2893714285714,17.80519142857143,25.337714285714288,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
org.apache.commons.collections4.iterators.IteratorChainTest#testRemove,14,7,224.39444,12.4482,17.988887,32.05634857142857,1.7783142857142857,2.569841,448.78888,24.8964,35.977774,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3
org.apache.commons.collections4.TransformerUtilsTest#testFactoryTransformer,7,6,214.471024,12.361342,17.33145,35.74517066666667,2.060223666666667,2.888575,250.21619466666667,14.421565666666668,20.220025,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.collections4.MultiMapUtilsTest#testIsEmptyWithNull,3,2,218.133804,12.438534,17.549513,109.066902,6.219267,8.7747565,327.200706,18.657801000000003,26.324269500000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.collections4.PredicateUtilsTest#testIsNotNullPredicate,8,8,216.858139,12.386173,17.541253,27.107267375,1.548271625,2.192656625,216.858139,12.386173,17.541253,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.collections4.map.LinkedMapTest#testIndexOf,14,10,221.471832,12.386943,17.879458,22.1471832,1.2386943000000001,1.7879458,310.0605648,17.3417202,25.0312412,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4
