TC,LOC,SC,E
org.apache.commons.collections4.bloomfilter.AbstractHasherTest#testHashing,19,0,205.716614
org.apache.commons.collections4.bag.PredicatedSortedBagTest#testSortOrder,13,1,209.167114
org.apache.commons.collections4.list.FixedSizeListTest#testListAllowsMutationOfUnderlyingCollection,10,5,205.547058
org.apache.commons.collections4.PredicateUtilsTest#testNotPredicateEx,3,1,214.605652
org.apache.commons.collections4.properties.SortedPropertiesFactoryTest#testInstance,3,1,220.033707
org.apache.commons.collections4.AbstractObjectTest#testEqualsNull,4,0,196.274261
org.apache.commons.collections4.bidimap.AbstractBidiMapTest#testBidiRemoveByKeySet,7,0,206.083633
org.apache.commons.collections4.map.PassiveExpiringMapTest#testSize,4,0,225.784714
org.apache.commons.collections4.IteratorUtilsTest#testEmptyOrderedMapIterator,14,11,219.151398
org.apache.commons.collections4.map.TransformedSortedMapTest#testTransformedMap,38,31,213.248505
org.apache.commons.collections4.CollectionUtilsTest#testContainsAnyInArrayNullArray,6,1,202.809753
org.apache.commons.collections4.IteratorUtilsTest#testEmptyMapIterator,14,11,227.578247
org.apache.commons.collections4.CollectionUtilsTest#testIsNotEmptyWithEmptyCollection,3,2,202.03096
org.apache.commons.collections4.bloomfilter.SetOperationsTest#testJaccardDistance,15,3,216.51709
org.apache.commons.collections4.map.CompositeMapTest#testRemoveComposited,12,7,225.151169
org.apache.commons.collections4.map.AbstractMapTest#testKeySetRemoveAll,22,0,191.929276
org.apache.commons.collections4.set.ListOrderedSetTest#testListAddIndexed,31,49,226.546082
org.apache.commons.collections4.MapUtilsTest#testTransformedSortedMap,10,1,218.692566
org.apache.commons.collections4.MapUtilsTest#testSize,6,3,241.221939
org.apache.commons.collections4.list.AbstractLinkedListTest#testRemoveNode,23,16,213.822235
org.apache.commons.collections4.IteratorUtilsTest#testSingletonIterator,3,0,211.674454
org.apache.commons.collections4.functors.AbstractCompositePredicateTest#nullElementsInCollectionToGetInstance,6,0,200.992004
org.apache.commons.collections4.multimap.TransformedMultiValuedMapTest#testFactory_decorateTransform,19,13,227.509079
org.apache.commons.collections4.CollectionUtilsTest#testGetCardinalityMapNull,3,1,221.003983
org.apache.commons.collections4.FactoryUtilsTest#testSingletonPatternInSerialization,6,1,214.706879
org.apache.commons.collections4.CollectionUtilsTest#transform2,9,7,212.859665
org.apache.commons.collections4.map.ReferenceIdentityMapTest#testPurgeValues,17,3,217.319595
org.apache.commons.collections4.IteratorUtilsTest#testCollatedIterator,20,10,222.306015
org.apache.commons.collections4.iterators.ObjectArrayIteratorTest#testReset,6,3,216.073029
org.apache.commons.collections4.iterators.ArrayIteratorTest#testReset,6,3,200.167786
org.apache.commons.collections4.properties.EmptyPropertiesTest#testGetProperty,3,0,209.187134
org.apache.commons.collections4.MultiMapUtilsTest#testIsEmptyWithNonEmptyMap,5,2,224.156464
org.apache.commons.collections4.map.Flat3MapTest#testRemove2,15,8,221.354004
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest#testIteratorConstructor_null_next,4,6,219.862015
org.apache.commons.collections4.queue.CircularFifoQueueTest#testCircularFifoQueueCircular,19,16,218.179596
org.apache.commons.collections4.list.CursorableLinkedListTest#testCursorNextIndexAddAfter,13,13,222.642075
org.apache.commons.collections4.MultiSetUtilsTest#testEmptyMultiSet,5,2,222.493317
org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest#testDecorateFactory,5,1,249.086548
org.apache.commons.collections4.map.LRUMapTest#testSynchronizedRemoveFromMapIterator,72,9,227.174377
org.apache.commons.collections4.bag.AbstractBagTest#testEmptyBagCompatibility,8,0,203.978561
org.apache.commons.collections4.set.PredicatedSetTest#testIllegalAdd,6,0,217.090561
org.apache.commons.collections4.iterators.ObjectArrayIteratorTest#testIterator,14,4,219.83226
org.apache.commons.collections4.list.AbstractListTest#testListIndexOf,14,0,191.494888
org.apache.commons.collections4.map.ReferenceMapTest#testIteratorLastEntryCanBeRemovedAfterHasNext,10,2,225.553009
org.apache.commons.collections4.collection.UnmodifiableBoundedCollectionTest#testDecorateFactory,5,1,219.20018
org.apache.commons.collections4.queue.CircularFifoQueueTest#testRemoveError9,14,5,223.238007
org.apache.commons.collections4.queue.AbstractQueueTest#testQueueRemove,16,0,219.309708
org.apache.commons.collections4.list.CursorableLinkedListTest#testInternalState_CursorNextNextRemoveByIterator,16,14,218.240234
org.apache.commons.collections4.bloomfilter.ShapeTest#testEstimateN,9,6,207.310379
org.apache.commons.collections4.map.MultiValueMapTest#testRemoveAllViaEntryIterator,9,10,212.34343
org.apache.commons.collections4.list.CursorableLinkedListTest#testRemove,35,41,226.31778
org.apache.commons.collections4.list.CursorableLinkedListTest#testListIteratorRemove,39,31,217.331696
org.apache.commons.collections4.properties.AbstractPropertiesFactoryTest#testLoadUri,3,1,209.213501
org.apache.commons.collections4.CollectionUtilsTest#testSizeIsEmpty_List,6,3,220.270187
org.apache.commons.collections4.ListUtilsTest#testIntersectEmptyWithEmptyList,4,3,223.637299
org.apache.commons.collections4.bag.PredicatedBagTest#testIllegalAdd,6,0,215.91304
org.apache.commons.collections4.properties.EmptyPropertiesTest#testForEach,3,0,203.977325
org.apache.commons.collections4.iterators.FilterListIteratorTest#testNestedSixes2,4,1,207.960022
org.apache.commons.collections4.FluentIterableTest#zip,12,6,212.03714
org.apache.commons.collections4.BagUtilsTest#testTransformedBag,5,0,210.302628
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest#testIteratorConstructor_null_remove,4,6,226.946396
org.apache.commons.collections4.collection.PredicatedCollectionTest#testIllegalAdd,6,1,220.668976
org.apache.commons.collections4.map.LRUMapTest#testSynchronizedRemoveFromKeySet,72,9,226.309372
org.apache.commons.collections4.iterators.BoundedIteratorTest#testSameAsDecorated,19,19,225.732986
org.apache.commons.collections4.map.MultiKeyMapTest#testMultiKeyRemove,42,38,220.39743
org.apache.commons.collections4.iterators.IteratorChainTest#testIterator,14,5,219.316696
org.apache.commons.collections4.set.MapBackedSet2Test#testCanonicalFullCollectionExists,2,0,226.142029
org.apache.commons.collections4.map.SingletonMapTest#testBoundedMap,7,8,227.620728
org.apache.commons.collections4.iterators.ArrayListIteratorTest#testListIterator,18,5,222.79303
org.apache.commons.collections4.iterators.IteratorChainTest#testRemove,14,7,224.39444
org.apache.commons.collections4.bloomfilter.AbstractIndexProducerTest#testBehaviourAsIndexArray,18,0,191.966919
org.apache.commons.collections4.map.AbstractMapTest#testMapPutNullKey,17,0,203.304657
org.apache.commons.collections4.properties.EmptyPropertiesTest#testMerge,3,0,214.027649
org.apache.commons.collections4.bidimap.DualTreeBidiMap2Test#testSortOrder,13,0,211.389694
org.apache.commons.collections4.map.CaseInsensitiveMapTest#testCaseInsensitive,9,3,215.549408
org.apache.commons.collections4.CollectionUtilsTest#testRemoveRangeStartIndexNegative,5,1,229.67334
org.apache.commons.collections4.trie.PatriciaTrieTest#testPrefixMapClear,19,10,208.987793
org.apache.commons.collections4.map.AbstractSortedMapTest#testFirstKey,4,0,199.481506
org.apache.commons.collections4.properties.EmptyPropertiesTest#testIsEmpty,3,0,218.99968
org.apache.commons.collections4.list.AbstractLinkedListTest#testGetNode,15,6,201.217758
org.apache.commons.collections4.MapUtilsTest#testLazySortedMapTransformer,10,6,212.541351
org.apache.commons.collections4.functors.ComparatorPredicateTest#compareLessOrEqual,7,0,204.227768
org.apache.commons.collections4.list.GrowthListTest#testGrowthSet2,8,7,219.922226
org.apache.commons.collections4.functors.ComparatorPredicateTest#compareLess,7,0,211.902405
org.apache.commons.collections4.iterators.SkippingIteratorTest#testRemoveCalledTwice,8,5,217.096283
org.apache.commons.collections4.bloomfilter.ShapeTest#testGetProbability,8,5,217.054169
org.apache.commons.collections4.queue.AbstractQueueTest#testQueueOffer,26,0,225.687729
org.apache.commons.collections4.map.PassiveExpiringMapTest#testZeroTimeToLive,5,0,216.400803
org.apache.commons.collections4.set.MapBackedSet2Test#testCanonicalEmptyCollectionExists,2,0,220.606216
org.apache.commons.collections4.bidimap.AbstractBidiMapTest#testBidiKeySetValuesOrder,13,0,211.200684
org.apache.commons.collections4.MultiMapUtilsTest#testGetValuesAsList,10,4,224.731384
org.apache.commons.collections4.list.AbstractListTest#testListSetByIndex,15,0,211.936279
org.apache.commons.collections4.PredicateUtilsTest#testAnyPredicateEx2,3,1,197.236237
org.apache.commons.collections4.PredicateUtilsTest#testInvokerPredicateEx1,3,1,207.434402
org.apache.commons.collections4.collection.CompositeCollectionTest#testRemoveComposited,10,8,208.527054
org.apache.commons.collections4.CollectionUtilsTest#getFromEnumeration,12,6,227.660309
org.apache.commons.collections4.CollectionUtilsTest#testAddAllNullColl3,5,1,220.44548
org.apache.commons.collections4.PredicateUtilsTest#testNullIsFalsePredicate,5,7,198.495346
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest#testRemove_KeyItem,14,19,217.278366
org.apache.commons.collections4.bloomfilter.SetOperationsTest#testOrCardinalityWithDifferentLengthFilters,13,4,207.838409
org.apache.commons.collections4.iterators.AbstractMapIteratorTest#testMapIteratorSetRemoveSet,16,0,216.378479
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest#testAddMappingThroughGet,21,67,216.01297
org.apache.commons.collections4.AbstractObjectTest#testSimpleSerialization,7,0,212.8423
org.apache.commons.collections4.CollectionUtilsTest#testPredicatedCollectionNullPredicate,4,1,216.238937
org.apache.commons.collections4.list.CursorableLinkedListTest#testCursorNextIndexAddNext,13,13,212.579407
org.apache.commons.collections4.bloomfilter.ShapeTest#testProbability,6,11,200.91806
org.apache.commons.collections4.iterators.FilterListIteratorTest#testCollections360,8,5,219.329224
org.apache.commons.collections4.map.UnmodifiableSortedMapTest#testDecorateFactory,5,1,216.72644
org.apache.commons.collections4.AbstractObjectTest#testObjectHashCodeEqualsContract,11,0,205.2621
org.apache.commons.collections4.list.CursorableLinkedListTest#testSubListAddEnd,14,9,217.622742
org.apache.commons.collections4.bidimap.AbstractOrderedBidiMapTest#testNextKey,32,0,204.459366
org.apache.commons.collections4.map.AbstractOrderedMapTest#testFirstKey,10,0,202.72493
org.apache.commons.collections4.trie.PatriciaTrieTest#testPrefixMap,189,164,200.8293
org.apache.commons.collections4.queue.AbstractQueueTest#testFullQueueSerialization,11,0,216.900604
org.apache.commons.collections4.MapUtilsTest#testDebugPrint,27,5,217.953659
org.apache.commons.collections4.CollectionUtilsTest#testSizeIsEmpty_Iterator,9,6,216.804672
org.apache.commons.collections4.CollectionUtilsTest#select,14,11,213.506638
org.apache.commons.collections4.iterators.AbstractMapIteratorTest#testRemove,21,0,191.727646
org.apache.commons.collections4.iterators.IteratorIterableTest#testIterator,8,1,222.609909
org.apache.commons.collections4.CollectionUtilsTest#testIsSubCollectionOfSelf,4,3,212.048859
org.apache.commons.collections4.PredicateUtilsTest#testAnyPredicateEx3,3,1,196.291931
org.apache.commons.collections4.list.AbstractListTest#testListSetByIndexBoundsChecking,12,0,210.9077
org.apache.commons.collections4.list.CursorableLinkedListTest#testInternalState_CursorNextNextAddIndex1ByList,16,13,230.315659
org.apache.commons.collections4.EnumerationUtilsTest#testToListWithStringTokenizer,16,5,214.50032
org.apache.commons.collections4.queue.CircularFifoQueueTest#testRemoveError5,13,5,225.801834
org.apache.commons.collections4.trie.PatriciaTrieTest#testPrefixMapClearUsingRemove,21,10,227.993988
org.apache.commons.collections4.collection.CompositeCollectionTest#testRemoveIf,16,13,224.96698
org.apache.commons.collections4.list.SetUniqueListTest#testAdd,9,0,220.663422
org.apache.commons.collections4.collection.CompositeCollectionTest#testRemove,11,8,217.772751
org.apache.commons.collections4.PredicateUtilsTest#testNeitherPredicateEx,3,1,210.214935
org.apache.commons.collections4.PredicateUtilsTest#testNullIsTruePredicate,5,7,220.111435
org.apache.commons.collections4.map.LinkedMapTest#testReset,13,9,227.54216
org.apache.commons.collections4.list.SetUniqueListTest#testCollectionIteratorRemove,9,0,223.068115
org.apache.commons.collections4.iterators.ObjectArrayListIteratorTest#testListIterator,18,5,208.904526
org.apache.commons.collections4.multimap.ArrayListValuedHashMapTest#testWrappedListAddAll,28,35,217.056351
org.apache.commons.collections4.map.LinkedMapTest#testRemoveByIndex,37,14,197.230392
org.apache.commons.collections4.PredicateUtilsTest#testAllPredicateEx4,3,1,217.99469
org.apache.commons.collections4.collection.AbstractCollectionTest#testCollectionIterator,25,0,210.680313
org.apache.commons.collections4.CollectionUtilsTest#testSizeIsEmpty_Other,3,1,226.806976
org.apache.commons.collections4.CollectionUtilsTest#testIsEqualCollectionEquator,21,8,223.843536
org.apache.commons.collections4.IteratorUtilsTest#testAsEnumerationNull,3,0,221.587692
org.apache.commons.collections4.iterators.LoopingIteratorTest#testLooping2,10,7,196.841583
org.apache.commons.collections4.iterators.UnmodifiableMapIteratorTest#testMapIterator,3,1,215.843018
org.apache.commons.collections4.comparators.ReverseComparatorTest#testSerializeDeserializeThenCompare,11,0,215.433563
org.apache.commons.collections4.map.Flat3MapTest#testPut4,9,5,215.680542
org.apache.commons.collections4.list.TreeListTest#testRemove,34,28,212.089111
org.apache.commons.collections4.CollectionUtilsTest#getFromIterable,6,3,223.643784
org.apache.commons.collections4.map.Flat3MapTest#testRemove9,7,4,221.890488
org.apache.commons.collections4.map.LazyMapTest#mapGetWithTransformer,8,9,221.219559
org.apache.commons.collections4.PredicateUtilsTest#testAllPredicateEx1,3,1,216.465942
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest#testContainsValue,10,13,204.498077
org.apache.commons.collections4.bloomfilter.AbstractBitCountProducerTest#testEmptyBitCountProducer,10,0,208.262573
org.apache.commons.collections4.iterators.BoundedIteratorTest#testRemoveCalledTwice,8,6,209.327103
org.apache.commons.collections4.iterators.SingletonIterator2Test#testReset,13,0,213.176758
org.apache.commons.collections4.map.MultiValueMapTest#testIterator,12,11,215.133682
org.apache.commons.collections4.list.SetUniqueListTest#testAddAll,5,0,221.362854
org.apache.commons.collections4.multimap.ArrayListValuedHashMapTest#testTrimToSize,12,12,210.760788
org.apache.commons.collections4.TransformerUtilsTest#testExceptionTransformer,3,4,220.964661
org.apache.commons.collections4.CollectionUtilsTest#getFromIterator,9,8,216.455139
org.apache.commons.collections4.map.LRUMapTest#testSynchronizedRemoveFromValues,67,9,233.984207
org.apache.commons.collections4.multiset.UnmodifiableMultiSetTest#testAdd,5,2,216.524719
org.apache.commons.collections4.PredicateUtilsTest#testNonePredicateEx3,3,1,214.085358
org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest#testUnmodifiableMapIterator,6,0,211.494843
org.apache.commons.collections4.multiset.AbstractMultiSetTest#testMultiSetEquals,21,11,216.717972
org.apache.commons.collections4.iterators.FilterListIteratorTest#testFailingHasNextBug,11,9,207.577179
org.apache.commons.collections4.MapUtilsTest#testGetFloatValue,16,19,217.316376
org.apache.commons.collections4.set.PredicatedSetTest#testGetSet,4,0,207.201492
org.apache.commons.collections4.bloomfilter.DefaultIndexProducerTest#testFromBitMapProducer,11,0,216.935089
org.apache.commons.collections4.bloomfilter.SetOperationsTest#testAndCardinality,12,4,216.88652
org.apache.commons.collections4.set.ListOrderedSetTest#testDecorator,3,1,216.886307
org.apache.commons.collections4.bag.CollectionBagTest#testEmptyBagCompatibility,8,2,220.013184
org.apache.commons.collections4.map.LRUMapTest#testRemoveLRUBlocksRemoveScan,14,17,225.201447
org.apache.commons.collections4.set.UnmodifiableSortedSetTest#testComparator,5,0,218.282837
org.apache.commons.collections4.SetUtilsTest#testHashSet,19,11,210.952286
org.apache.commons.collections4.IteratorUtilsTest#testArrayIterator,35,23,211.553024
org.apache.commons.collections4.set.PredicatedSetTest#testIllegalAddAll,13,0,217.908447
org.apache.commons.collections4.bag.TreeBagTest#testOrdering,8,1,217.91301
org.apache.commons.collections4.keyvalue.DefaultKeyValueTest#testToMapEntry,8,4,209.383606
org.apache.commons.collections4.map.MultiKeyMapTest#testMultiKeyGet,45,35,225.615265
org.apache.commons.collections4.list.AbstractListTest#testListRemoveByIndexBoundsChecking2,10,0,213.557251
org.apache.commons.collections4.CollectionUtilsTest#getFromList,10,4,221.139282
org.apache.commons.collections4.properties.EmptyPropertiesTest#testRemoveKey,3,0,218.55159
org.apache.commons.collections4.multiset.AbstractMultiSetTest#testMultiSetAdd,15,13,209.396576
org.apache.commons.collections4.PredicateUtilsTest#testEitherPredicateEx,3,1,220.334366
org.apache.commons.collections4.list.AbstractListTest#testListEquals,54,0,204.798767
org.apache.commons.collections4.bag.AbstractBagTest#testBagEquals,21,0,203.776428
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest#testIteratorConstructor_null1,6,20,226.66246
org.apache.commons.collections4.map.Flat3MapTest#testRemove13,8,4,211.757965
org.apache.commons.collections4.CollectionUtilsTest#testMaxSizeNullColl,3,1,226.301239
org.apache.commons.collections4.CollectionUtilsTest#intersectionUsesMethodEquals,17,12,198.567291
org.apache.commons.collections4.bag.AbstractBagTest#testBagSize,22,0,199.578552
org.apache.commons.collections4.map.LRUMapTest#testClone,7,8,227.073242
org.apache.commons.collections4.map.Flat3MapTest#testToString,20,12,210.814316
org.apache.commons.collections4.map.ListOrderedMapTest#testGetByIndex,30,22,221.163239
org.apache.commons.collections4.collection.CompositeCollectionTest#testUnsupportedRemove,5,1,218.281311
org.apache.commons.collections4.list.AbstractListTest#testFullListCompatibility,11,0,210.28447
org.apache.commons.collections4.bloomfilter.DefaultBitMapProducerTest#testFromBitMapArray,6,0,221.646896
org.apache.commons.collections4.map.MultiValueMapTest#testValues,13,6,207.66713
org.apache.commons.collections4.bag.AbstractBagTest#testBagIteratorFail,13,0,217.279999
org.apache.commons.collections4.CollectionUtilsTest#testIsEqualCollectionReturnsFalse,7,3,227.269867
org.apache.commons.collections4.FluentIterableTest#unmodifiable,8,6,216.887054
org.apache.commons.collections4.collection.CompositeCollectionTest#testClear,10,7,212.40007
org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest#testDecoratorFactoryNullMap,3,1,227.088272
org.apache.commons.collections4.bloomfilter.AbstractCountingBloomFilterTest#testCountingSpecificMerge,23,0,205.344223
org.apache.commons.collections4.list.CursorableLinkedListTest#testLongSerialization,16,7,214.01915
org.apache.commons.collections4.PredicateUtilsTest#testAsPredicateTransformerEx1,3,1,219.75769
org.apache.commons.collections4.PredicateUtilsTest#testInvokerPredicate2Ex1,3,1,216.820343
org.apache.commons.collections4.CollectionUtilsTest#emptyIfNull,5,2,224.397537
org.apache.commons.collections4.map.PassiveExpiringMapTest#testContainsKey,9,0,215.167511
org.apache.commons.collections4.PredicateUtilsTest#testEitherPredicate,6,8,211.654724
org.apache.commons.collections4.keyvalue.DefaultKeyValueTest#testEqualsAndHashCode,12,12,213.876266
org.apache.commons.collections4.CollectionUtilsTest#forAllDoFailure,6,1,233.439621
org.apache.commons.collections4.map.AbstractMapTest#testEntrySetRemove1,13,0,215.147705
org.apache.commons.collections4.CollectionUtilsTest#testSubtractNullColl2,5,1,224.37973
org.apache.commons.collections4.iterators.BoundedIteratorTest#testOffsetGreaterThanSize,5,4,214.427979
org.apache.commons.collections4.iterators.PermutationIteratorTest#testPermutationResultSize,16,7,223.825928
org.apache.commons.collections4.sequence.SequencesComparatorTest#testLength,6,4,216.815781
org.apache.commons.collections4.multiset.AbstractMultiSetTest#testMultiSetEqualsHashMultiSet,21,11,201.155762
org.apache.commons.collections4.TransformerUtilsTest#testCloneTransformer,6,5,223.927246
org.apache.commons.collections4.set.CompositeSetTest#testAddCompositedCollision,11,3,211.641891
org.apache.commons.collections4.multiset.PredicatedMultiSetTest#testIllegalAdd,6,0,222.418732
org.apache.commons.collections4.properties.AbstractPropertiesFactoryTest#testLoadFileName,3,1,219.078445
org.apache.commons.collections4.MapUtilsTest#testEmptyIfNull,5,3,229.132996
org.apache.commons.collections4.bloomfilter.SparseBloomFilterTest#testBitMapProducerEdgeCases,43,17,218.461441
org.apache.commons.collections4.bloomfilter.AbstractBloomFilterTest#testMergeWithIndexProducer,18,0,207.808609
org.apache.commons.collections4.map.ListOrderedMap2Test#testIndexOf,14,0,218.704254
org.apache.commons.collections4.bloomfilter.ShapeTest#testEqualsAndHashCode,13,13,200.536499
org.apache.commons.collections4.iterators.FilterIteratorTest#testSetPredicate,8,5,217.052734
org.apache.commons.collections4.iterators.BoundedIteratorTest#testNegativeMax,4,1,224.005081
org.apache.commons.collections4.MapUtilsTest#testGetByteValue,16,19,210.912979
org.apache.commons.collections4.collection.TransformedCollectionTest#testTransformedCollection,12,0,228.235031
org.apache.commons.collections4.map.PredicatedMapTest#testEntrySet,8,2,205.633743
org.apache.commons.collections4.ListUtilsTest#testEmptyIfNull,5,4,217.344345
org.apache.commons.collections4.TransformerUtilsTest#testInstantiateTransformerNull,10,2,212.071152
org.apache.commons.collections4.iterators.SingletonListIteratorTest#testIterator,38,25,203.117935
org.apache.commons.collections4.properties.EmptyPropertiesTest#testReplaceAll,3,0,215.410767
org.apache.commons.collections4.FluentIterableTest#isEmpty,4,5,218.485733
org.apache.commons.collections4.CollectionUtilsTest#exists,13,7,224.454147
org.apache.commons.collections4.iterators.AbstractIteratorTest#testFullIterator,19,0,203.386398
org.apache.commons.collections4.ClosureUtilsTest#testIfClosure,19,0,208.469757
org.apache.commons.collections4.iterators.LazyIteratorChainTest#testIterator,14,5,224.801697
org.apache.commons.collections4.comparators.BooleanComparatorTest#testConstructors,5,2,211.935043
org.apache.commons.collections4.properties.EmptyPropertiesTest#testClear,4,0,209.272354
org.apache.commons.collections4.set.ListOrderedSet2Test#testListAddIndexed,31,0,217.163025
org.apache.commons.collections4.iterators.FilterListIteratorTest#testTruePredicate,4,1,207.892242
org.apache.commons.collections4.CollectionUtilsTest#getFromHashMap,10,7,217.000168
org.apache.commons.collections4.iterators.LoopingListIteratorTest#testNextAndPreviousIndex,21,37,204.791504
org.apache.commons.collections4.iterators.IteratorChainTest#testRemoveFromFilteredIterator,18,10,207.130173
org.apache.commons.collections4.list.CursorableLinkedListTest#testSubListAddMiddle,14,9,226.421875
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest#testMultipleValues,6,15,220.603333
org.apache.commons.collections4.PredicateUtilsTest#testAllPredicateEx2,3,1,219.869553
org.apache.commons.collections4.list.AbstractListTest#testListRemoveByIndex,13,0,216.163849
org.apache.commons.collections4.CollectionUtilsTest#addAllForEnumeration,7,3,201.156708
org.apache.commons.collections4.map.MultiValueMapTest#testKeyedIterator,6,2,217.93042
org.apache.commons.collections4.collection.PredicatedCollectionTest#testIllegalAddAll,13,3,227.90979
org.apache.commons.collections4.map.Flat3MapTest#testNewInstance1,8,6,220.645248
org.apache.commons.collections4.EnumerationUtilsTest#testToListWithHashtable,26,12,215.632645
org.apache.commons.collections4.IteratorUtilsTest#testToListIteratorNull,3,1,198.553894
org.apache.commons.collections4.CollectionUtilsTest#testIsNotEmptyWithNonEmptyCollection,3,2,216.42868
org.apache.commons.collections4.map.ReferenceMapTest#testDataSizeAfterSerialization,14,5,218.935699
org.apache.commons.collections4.iterators.ArrayIterator2Test#testIndexedArray,23,0,217.464996
org.apache.commons.collections4.map.Flat3MapTest#testSerialisation0,14,6,223.509201
org.apache.commons.collections4.map.CaseInsensitiveMapTest#testLocaleIndependence,19,4,229.068222
org.apache.commons.collections4.CollectionUtilsTest#countMatches,6,8,229.416656
org.apache.commons.collections4.map.ReferenceMapTest#testPurgeValues,17,3,227.328094
org.apache.commons.collections4.list.AbstractListTest#testUnsupportedSet,8,0,209.311218
org.apache.commons.collections4.splitmap.TransformedSplitMapTest#testEmptyMap,9,2,211.826904
org.apache.commons.collections4.map.ListOrderedMapTest#testValueList_getByIndex,8,15,227.806351
org.apache.commons.collections4.CollectionUtilsTest#testIntersectionNullColl2,5,1,224.020554
org.apache.commons.collections4.multimap.AbstractMultiValuedMapTest#testMapIterator,12,40,216.619568
org.apache.commons.collections4.MapUtilsTest#testLazyMap,6,5,209.809677
org.apache.commons.collections4.keyvalue.MultiKeyTest#testEqualsAfterSerializationOfDerivedClass,12,0,196.347702
org.apache.commons.collections4.queue.CircularFifoQueueTest#testDefaultSizeAndGetError2,11,9,215.7202
org.apache.commons.collections4.MapUtilsTest#testDebugPrintNullKey,14,4,222.483963
org.apache.commons.collections4.queue.CircularFifoQueueTest#testRemoveError7,13,5,223.890427
org.apache.commons.collections4.iterators.SkippingIteratorTest#testRemoveFirst,14,12,208.090744
org.apache.commons.collections4.set.CompositeSetTest#testFailedCollisionResolution,20,4,215.090439
org.apache.commons.collections4.iterators.UnmodifiableMapIteratorTest#testDecorateFactory,7,2,199.468658
org.apache.commons.collections4.set.CompositeSetTest#testRemoveAll,4,1,218.894318
org.apache.commons.collections4.iterators.LoopingIteratorTest#testConstructorEx,3,0,203.056564
org.apache.commons.collections4.bidimap.AbstractOrderedBidiMapTest#testFirstKey,10,0,203.867111
org.apache.commons.collections4.CollectionUtilsTest#testUnionNullColl1,5,1,223.913101
org.apache.commons.collections4.functors.AbstractCompositePredicateTest#nullCollectionToGetInstance,3,0,205.016708
org.apache.commons.collections4.AbstractObjectTest#testObjectEqualsSelf,4,0,199.039032
org.apache.commons.collections4.FactoryUtilsTest#testPrototypeFactoryPublicBad,4,4,219.168396
org.apache.commons.collections4.list.TransformedListTest#testTransformedList_decorateTransform,13,9,224.842621
org.apache.commons.collections4.iterators.ReverseListIteratorTest#testWalkForwardAndBack,18,19,219.061646
org.apache.commons.collections4.collection.UnmodifiableCollectionTest#testDecorateFactory,5,1,210.125259
org.apache.commons.collections4.SetUtilsTest#intersection,14,20,221.648132
org.apache.commons.collections4.set.ListOrderedSetTest#testListAddReplacing,13,27,208.913574
org.apache.commons.collections4.list.UnmodifiableListTest#testUnmodifiableIterator,6,0,216.010727
org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMapTest#testPutAllException,16,9,219.289993
org.apache.commons.collections4.bloomfilter.AbstractBloomFilterTest#testMerge,30,0,211.341507
org.apache.commons.collections4.list.SetUniqueListTest#testCollectionAddAll,22,0,199.605713
org.apache.commons.collections4.map.CaseInsensitiveMapTest#testInitialCapacityZero,4,2,217.800674
org.apache.commons.collections4.AbstractLinkedListTest#testLinkedListAddFirst,14,0,204.648117
org.apache.commons.collections4.bloomfilter.SetOperationsTest#testOrCardinality,12,4,218.222519
org.apache.commons.collections4.set.PredicatedSortedSetTest#testIllegalAddAll,13,0,223.305481
org.apache.commons.collections4.CollectionUtilsTest#testContainsAnyNullColl3,6,1,211.020004
org.apache.commons.collections4.CollectionUtilsTest#testRemoveAllWithEquator,32,17,227.650665
org.apache.commons.collections4.comparators.ComparatorChainTest#testComparatorChainOnMinValuedComparator,17,15,208.823196
org.apache.commons.collections4.properties.AbstractPropertiesFactoryTest#testLoadClassLoaderResource,3,1,206.489624
org.apache.commons.collections4.bidimap.AbstractSortedBidiMapTest#testBidiRemoveByHeadMapEntrySet,46,0,210.169434
org.apache.commons.collections4.BagUtilsTest#testPredicatedSortedBag,5,0,216.106964
org.apache.commons.collections4.properties.EmptyPropertiesTest#testRehash,2,0,207.645508
org.apache.commons.collections4.properties.EmptyPropertiesTest#testStoreToXMLOutputStreamWithEncoding,18,0,211.510315
org.apache.commons.collections4.list.AbstractLinkedListTest#testRemoveLast,20,10,209.344452
org.apache.commons.collections4.map.AbstractMapTest#testKeySetRemoveChangesMap,14,0,219.031937
org.apache.commons.collections4.list.CursorableLinkedListTest#testCursorSet,22,13,219.973358
org.apache.commons.collections4.keyvalue.AbstractMapEntryTest#testToString,6,0,190.052155
org.apache.commons.collections4.bloomfilter.AbstractBitMapProducerTest#testForEachBitMap,11,0,210.737427
org.apache.commons.collections4.ListUtilsTest#testIntersectListWithSelf,3,2,208.519211
org.apache.commons.collections4.iterators.PushbackIteratorTest#testImmediatePushback,7,5,198.488251
