TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.jsoup.parser.TokeniserTest#handleLargeText,15,5,115.356812,11.442934,10.084323,23.0713624,2.2885868,2.0168646,346.07043600000003,34.328802,30.252969,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.select.SelectorTest#testWildCardNamespacedCaseVariations,13,8,113.408768,11.452588,9.902458,14.176096,1.4315735,1.23780725,184.289248,18.6104555,16.091494249999997,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.parser.TokeniserStateTest#testRCDATAEndTagName,8,2,108.74614,11.375155,9.586003,54.37307,5.6875775,4.7930015,434.98456,45.50062,38.344012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.select.SelectorTest#testByAttributeRegex,8,5,116.106415,11.482922,10.115406,23.221283,2.2965844,2.0230812,185.770264,18.3726752,16.1846496,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.nodes.ElementTest#testCssPathDuplicateIds,12,9,115.187164,11.408321,10.101645,12.798573777777777,1.2675912222222223,1.1224049999999999,153.58288533333334,15.211094666666668,13.46886,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jsoup.nodes.AttributesTest#testBooleans,5,2,117.390305,11.505832,10.215041,58.6951525,5.752916,5.1075205,293.4757625,28.76458,25.5376025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jsoup.nodes.ElementTest#prependChildren,8,4,116.918762,11.466541,10.21812,29.2296905,2.86663525,2.55453,233.837524,22.933082,20.43624,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jsoup.parser.XmlTreeBuilderTest#testParseDeclarationAttributes,10,5,116.133194,11.491718,10.10307,23.2266388,2.2983436,2.020614,232.266388,22.983436,20.20614,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.select.ElementsTest#dataNodes,15,11,116.922974,11.448089,10.216844,10.629361272727273,1.0407353636363637,0.928804,159.4404190909091,15.611030454545455,13.932060000000002,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jsoup.nodes.AttributeTest#validatesKeysNotEmptyViaSet,7,3,113.003174,11.468396,9.898025,37.667724666666665,3.822798666666667,3.299341666666667,263.6740726666667,26.759590666666668,23.095391666666668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jsoup.nodes.ElementTest#testExpectFirstMessage,13,5,123.040268,11.513123,10.704853,24.608053599999998,2.3026246,2.1409706,319.90469679999995,29.934119799999998,27.832617799999998,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
org.jsoup.nodes.NodeTest#unwrapNoChildren,7,3,109.935028,11.368681,9.694746,36.645009333333334,3.7895603333333336,3.231582,256.5150653333334,26.526922333333335,22.621074000000004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jsoup.parser.CharacterReaderTest#consumeToAny,10,12,113.758057,11.470287,9.901267,9.479838083333332,0.9558572500000001,0.8251055833333334,94.79838083333333,9.5585725,8.251055833333334,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
org.jsoup.nodes.ElementTest#testId,5,4,123.74527,11.52581,10.702433,30.9363175,2.8814525,2.67560825,154.6815875,14.4072625,13.378041249999999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jsoup.safety.CleanerTest#dropsConcealedJavascriptProtocolWhenRelativesLinksEnabled,9,2,111.626526,11.369263,9.803413,55.813263,5.6846315,4.9017065,502.319367,51.1616835,44.115358500000006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.nodes.EntitiesTest#strictUnescape,6,4,117.948013,11.518493,10.20099,29.48700325,2.87962325,2.5502475,176.9220195,17.2777395,15.301485,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jsoup.nodes.ElementTest#textnodeInBlockIndent,5,2,122.605179,11.538327,10.618667,61.3025895,5.7691635,5.3093335,306.5129475,28.8458175,26.546667499999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
