TC,LOC,SC,E
org.apache.commons.csv.CSVFormatTest#testWithCommentStartCRThrowsException,3,1,167.165131
org.apache.commons.csv.CSVFormatTest#testWithIgnoreSurround,4,5,158.950699
org.apache.commons.csv.CSVPrinterTest#testTrimOnTwoColumns,8,6,166.2901
org.apache.commons.csv.CSVPrinterTest#testExcelPrintAllIterableOfArrays,7,6,165.712692
org.apache.commons.csv.CSVParserTest#testParseNullPathFormat,3,1,167.557114
org.apache.commons.csv.CSVPrinterTest#testPrintRecordsWithResultSetOneRow,8,4,164.445663
org.apache.commons.csv.CSVPrinterTest#testPrintToFileWithCharsetUtf16Be,7,5,166.713181
org.apache.commons.csv.CSVPrinterTest#testHeader,8,6,161.957764
org.apache.commons.csv.CSVFormatTest#testJiraCsv236__Deprecated,3,2,158.517258
org.apache.commons.csv.issues.JiraCsv154Test#testJiraCsv154_withHeaderComments,11,0,156.939133
org.apache.commons.csv.perf.PerformanceTest#testParseBigFileRepeat,7,0,669.679749
org.apache.commons.csv.issues.JiraCsv248Test#testJiraCsv248,24,0,159.305298
org.apache.commons.csv.CSVPrinterTest#testMongoDbCsvDoubleQuoteInValue,7,6,171.077957
org.apache.commons.csv.CSVParserTest#testGetLine,8,5,167.222473
org.apache.commons.csv.LexerTest#testEscapedLF,5,3,156.583755
org.apache.commons.csv.CSVPrinterTest#testQuoteNonNumeric,7,6,168.113846
org.apache.commons.csv.CSVFormatTest#testEqualsWithNull,40,75,160.940781
org.apache.commons.csv.CSVFormatTest#testDuplicateHeaderElementsTrue_Deprecated,3,2,164.083984
org.apache.commons.csv.CSVFormatTest#testWithDelimiterLFThrowsException,3,1,168.40712
org.apache.commons.csv.CSVParserTest#testFirstEndOfLineCr,8,8,170.912399
org.apache.commons.csv.CSVParserTest#testGetTrailerComment_MultilineComment,7,8,164.999786
org.apache.commons.csv.issues.JiraCsv271Test#testJiraCsv271_withList,9,0,162.080353
org.apache.commons.csv.CSVParserTest#testGetHeaderComment_HeaderTrailerComment,7,8,160.441788
org.apache.commons.csv.CSVParserTest#testHeadersMissing,5,3,166.74913
org.apache.commons.csv.CSVParserTest#testMappedButNotSetAsOutlook2007ContactExport,29,31,164.420456
org.apache.commons.csv.CSVParserTest#testHeaderComment,14,14,160.967209
org.apache.commons.csv.CSVParserTest#testParse,30,14,165.727417
org.apache.commons.csv.issues.JiraCsv288Test#testParseWithSinglePipeDelimiterEndsWithDelimiter,10,0,167.790741
org.apache.commons.csv.issues.JiraCsv288Test#testParseWithTwoCharDelimiter2,10,0,157.984451
org.apache.commons.csv.LexerTest#testEscapedCR,5,3,163.749741
org.apache.commons.csv.CSVParserTest#testBackslashEscaping,10,6,169.429688
org.apache.commons.csv.CSVFormatTest#testRFC4180,9,16,164.684174
org.apache.commons.csv.CSVFormatTest#testToStringAndWithCommentMarkerTakingCharacter,104,161,183.585342
org.apache.commons.csv.CSVParserTest#testParserUrlNullCharsetFormat,3,1,167.810257
org.apache.commons.csv.CSVPrinterTest#testRandomMySql,3,1,196.850113
org.apache.commons.csv.CSVParserTest#testProvidedHeader,18,18,167.021729
org.apache.commons.csv.CSVFormatTest#testEqualsQuoteChar,5,6,161.991272
org.apache.commons.csv.CSVPrinterTest#testRandomDefault,3,1,195.57399
org.apache.commons.csv.CSVParserTest#testGetHeaderComment_NoComment1,7,8,166.630234
org.apache.commons.csv.CSVFormatPredefinedTest#testMongoDbTsv,3,0,163.647141
org.apache.commons.csv.CSVParserTest#testEmptyLineBehaviorCSV,14,9,167.823669
org.apache.commons.csv.CSVPrinterTest#testHeaderCommentExcel,8,3,168.78624
org.apache.commons.csv.CSVPrinterTest#testPrinter4,7,6,158.563446
org.apache.commons.csv.CSVRecordTest#testIterator,7,2,165.998337
org.apache.commons.csv.CSVRecordTest#testIsMapped,5,4,158.320892
org.apache.commons.csv.issues.JiraCsv264Test#testJiraCsv264WithGapAllowEmpty,5,0,158.200012
org.apache.commons.csv.CSVPrinterTest#testInvalidFormat,3,0,158.491608
org.apache.commons.csv.CSVPrinterTest#testEscapeNull1,7,6,164.299454
org.apache.commons.csv.CSVPrinterTest#testExcelPrintAllIterableOfLists,7,6,164.417633
org.apache.commons.csv.issues.JiraCsv203Test#testQuoteModeMinimal,8,0,163.964783
org.apache.commons.csv.CSVFormatTest#testWithEmptyDuplicates,5,8,160.446671
org.apache.commons.csv.CSVParserTest#testLineFeedEndings,7,6,168.384247
org.apache.commons.csv.CSVParserTest#testGetHeaderComment_NoComment3,7,8,170.137451
org.apache.commons.csv.CSVPrinterTest#testCloseWithFlushOn,7,6,183.730179
org.apache.commons.csv.CSVParserTest#testGetHeaderComment_HeaderComment3,7,8,161.195068
org.apache.commons.csv.CSVParserTest#testGetOneLineOneParser,13,4,184.092514
org.apache.commons.csv.CSVParserTest#testGetTrailerComment_HeaderComment1,7,8,171.367599
org.apache.commons.csv.TokenMatchersTest#testHasType,6,0,165.802795
org.apache.commons.csv.CSVParserTest#testBOMInputStream_parseWithReader,5,3,165.936874
org.apache.commons.csv.issues.JiraCsv167Test#parse,33,0,158.604233
org.apache.commons.csv.CSVPrinterTest#testDelimiterPlain,8,6,161.30658
org.apache.commons.csv.CSVFormatTest#testDuplicateHeaderElementsFalse,3,4,159.981705
org.apache.commons.csv.CSVFormatTest#testWithDelimiter,4,4,166.800583
org.apache.commons.csv.issues.JiraCsv288Test#testParseWithTwoCharDelimiter4,10,0,158.437622
org.apache.commons.csv.CSVFormatTest#testTrim,19,14,164.732101
org.apache.commons.csv.TokenMatchersTest#testToString,5,0,160.875687
org.apache.commons.csv.CSVParserTest#testInvalidFormat,3,0,167.449081
org.apache.commons.csv.CSVFormatTest#testEqualsHeader_Deprecated,5,10,160.448151
org.apache.commons.csv.LexerTest#testTab,5,3,167.063309
org.apache.commons.csv.CSVFormatTest#testDelimiterSameAsRecordSeparatorThrowsException,3,1,163.83197
org.apache.commons.csv.CSVFormatTest#testDelimiterSameAsEscapeThrowsException_Deprecated,3,3,166.581329
org.apache.commons.csv.LexerTest#testEscapedBackspace,5,3,164.698242
org.apache.commons.csv.CSVFormatTest#testWithIgnoreEmptyLines,4,5,166.671494
org.apache.commons.csv.CSVPrinterTest#testEscapeBackslash5,7,6,183.194
org.apache.commons.csv.CSVFormatTest#testFormatThrowsNullPointerException,5,2,159.270844
org.apache.commons.csv.CSVPrinterTest#testRandomExcel,3,1,195.9263
org.apache.commons.csv.LexerTest#testComments,20,18,158.930435
org.apache.commons.csv.CSVFormatTest#testDelimiterSameAsCommentStartThrowsException_Deprecated,3,3,163.088531
org.apache.commons.csv.CSVFormatPredefinedTest#testRFC4180,3,0,160.896332
org.apache.commons.csv.CSVParserTest#testNewCSVParserReaderNullFormat,3,1,166.583984
org.apache.commons.csv.CSVParserTest#testMongoDbCsv,14,17,168.442657
org.apache.commons.csv.LexerTest#testFF,5,3,159.260239
org.apache.commons.csv.CSVFormatTest#testGetDuplicateHeaderMode,7,9,165.902679
org.apache.commons.csv.TokenMatchersTest#testHasContent,4,0,161.431793
org.apache.commons.csv.issues.JiraCsv93Test#testWithSetNullStringEmptyString,8,0,158.45871
org.apache.commons.csv.issues.JiraCsv211Test#testJiraCsv211Format,15,0,165.596207
org.apache.commons.csv.CSVParserTest#testDuplicateHeadersAllowedByDefault,4,3,167.33017
org.apache.commons.csv.issues.JiraCsv206Test#testJiraCsv206MultipleCharacterDelimiter,28,0,157.452057
org.apache.commons.csv.CSVFormatTest#testWithSystemRecordSeparator,4,3,164.012329
org.apache.commons.csv.CSVParserTest#testParseFileNullFormat,3,2,175.323792
org.apache.commons.csv.LexerTest#testEscapedMySqlNullValue,5,3,162.223251
org.apache.commons.csv.CSVFormatTest#testEqualsDelimiter,5,2,161.72403
org.apache.commons.csv.CSVFormatTest#testWithHeader,6,5,161.961182
org.apache.commons.csv.CSVPrinterTest#testTrimOffOneColumn,7,6,164.680023
org.apache.commons.csv.CSVPrinterTest#testParseCustomNullValues,17,13,168.05336
org.apache.commons.csv.CSVPrinterTest#testSkipHeaderRecordTrue,8,6,162.750351
org.apache.commons.csv.perf.PerformanceTest#testReadBigFile,15,0,223.222549
org.apache.commons.csv.issues.JiraCsv288Test#testParseWithDoublePipeDelimiterDoubleCharValue,10,0,159.5746
org.apache.commons.csv.issues.JiraCsv203Test#testQuoteModeAll,8,0,162.594315
org.apache.commons.csv.CSVParserTest#testSkipAutoHeader,10,7,167.71875
org.apache.commons.csv.CSVFormatTest#testFormatToString,4,12,163.369202
org.apache.commons.csv.CSVParserTest#testGetOneLine,6,5,170.883835
org.apache.commons.csv.CSVParserTest#testGetHeaderComment_NoComment2,7,8,168.368423
org.apache.commons.csv.CSVFormatTest#testWithCommentStart,4,5,163.661484
org.apache.commons.csv.CSVDuplicateHeaderTest#testCSVFormat,12,0,175.643997
org.apache.commons.csv.CSVFormatTest#testNullRecordSeparatorCsv106__Deprecated,6,5,168.316833
org.apache.commons.csv.CSVFormatTest#testEqualsRecordSeparator_Deprecated,5,10,161.16716
org.apache.commons.csv.CSVFormatTest#testQuoteCharSameAsCommentStartThrowsException_Deprecated,3,3,164.787537
org.apache.commons.csv.CSVFormatTest#testWithQuoteChar,4,5,162.324539
org.apache.commons.csv.CSVFormatTest#testGetHeader,10,5,162.036041
org.apache.commons.csv.issues.JiraCsv93Test#testWithSetNullStringNULL,8,0,163.671234
org.apache.commons.csv.CSVParserTest#testParseWithDelimiterWithEscape,9,5,168.151123
org.apache.commons.csv.CSVPrinterTest#testNewCsvPrinterNullAppendableFormat,3,1,161.151581
org.apache.commons.csv.CSVRecordTest#testToMap,4,2,161.964478
org.apache.commons.csv.CSVParserTest#testSkipSetAltHeaders,10,7,167.441833
org.apache.commons.csv.CSVParserTest#testGetRecordNumberWithLF,3,1,183.050552
org.apache.commons.csv.ExtendedBufferedReaderTest#testReadLookahead1,50,82,156.815155
org.apache.commons.csv.CSVFormatTest#testQuoteCharSameAsCommentStartThrowsExceptionForWrapperType_Deprecated,3,4,162.318008
org.apache.commons.csv.LexerTest#testTrimTrailingSpacesZeroLength,6,2,165.169296
org.apache.commons.csv.issues.JiraCsv265Test#testCharacterPositionWithComments,11,0,162.062103
org.apache.commons.csv.CSVParserTest#testHeaderMissingWithNull,6,3,167.725037
org.apache.commons.csv.CSVFormatTest#testPrintWithQuotes,7,9,164.980438
