TC,LOC,SC,E
org.apache.commons.dbutils.DbUtilsTest#testLoadDriverReturnsFalse,3,1,185.089966
org.apache.commons.dbutils.ServiceLoaderTest#testFindsLocalColumnHandler,9,0,176.541275
org.apache.commons.dbutils.DbUtilsTest#commitAndClose,6,3,207.151474
org.apache.commons.dbutils.QueryRunnerTest#testFillStatementWithBean,5,0,223.943115
org.apache.commons.dbutils.QueryRunnerTest#testExecuteWithResultSetException,4,0,221.420441
org.apache.commons.dbutils.AsyncQueryRunnerTest#testTooManyParamsBatch,4,1,228.13205
org.apache.commons.dbutils.DbUtilsTest#closeResultSet,5,3,203.425934
org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest#testMatchNegative,4,3,174.960556
org.apache.commons.dbutils.StatementConfigurationTest#testEmptyBuilder,8,12,176.510956
org.apache.commons.dbutils.QueryRunnerTest#testGoodQueryPmdTrue,4,2,219.21138
org.apache.commons.dbutils.QueryRunnerTest#testNoParamsExecuteWithResultSet,3,0,219.980911
org.apache.commons.dbutils.AsyncQueryRunnerTest#testExecuteQueryException,4,0,218.413467
org.apache.commons.dbutils.ServiceLoaderTest#testFindMoreThanLocalColumns,7,0,175.920639
org.apache.commons.dbutils.DbUtilsTest#commitAndCloseQuietly,6,3,199.780396
org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest#testMatchNegative,4,3,175.328979
org.apache.commons.dbutils.DbUtilsTest#closeQuietlyStatementThrowingException,5,3,199.402359
org.apache.commons.dbutils.QueryRunnerTest#testTooFewParamsUpdate,3,0,229.162704
org.apache.commons.dbutils.handlers.columns.IntegerColumnHandlerTest#testMatchNegative,3,1,207.185013
org.apache.commons.dbutils.AsyncQueryRunnerTest#testNullParamsBatch,4,1,212.919937
org.apache.commons.dbutils.StatementConfigurationTest#testConstructor,8,16,183.796921
org.apache.commons.dbutils.DbUtilsTest#closeQuietlyConnectionThrowingExceptionResultSetStatement,10,3,210.054855
org.apache.commons.dbutils.QueryRunnerTest#testGoodExecuteWithResultSetDefaultConstructor,4,2,227.216858
org.apache.commons.dbutils.handlers.BeanMapHandlerTest#testBeanMapHandlerClassOfVString,4,1,213.764999
org.apache.commons.dbutils.AsyncQueryRunnerTest#testGoodUpdateDefaultConstructor,4,1,217.13797
org.apache.commons.dbutils.AsyncQueryRunnerTest#testExecuteUpdateException,4,0,220.697968
org.apache.commons.dbutils.handlers.properties.PropertyHandlerTest#testServiceLoaderFindsMultipleRegistries,9,0,178.845932
org.apache.commons.dbutils.QueryRunnerTest#testExecuteQueryException,4,0,226.604645
org.apache.commons.dbutils.DbUtilsTest#closeStatement,5,3,209.826309
org.apache.commons.dbutils.ResultSetIteratorTest#testRethrowThrowsRuntimeException,12,4,176.694565
org.apache.commons.dbutils.OutParameterTest#testRegisterAlternateConstructor,6,1,204.694366
org.apache.commons.dbutils.QueryRunnerTest#testGoodUpdate,3,0,227.828339
org.apache.commons.dbutils.AsyncQueryRunnerTest#testTooFewParamsBatch,4,1,216.634918
org.apache.commons.dbutils.AsyncQueryRunnerTest#testGoodBatchPmdTrue,5,2,216.638107
org.apache.commons.dbutils.DbUtilsTest#commitAndCloseWithException,11,3,202.600403
org.apache.commons.dbutils.handlers.columns.StringColumnHandlerTest#testApplyType,4,1,205.397415
org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest#testApplyTypeOfTime,3,2,173.847473
org.apache.commons.dbutils.DbUtilsTest#closeQuietlyConnectionResultSetStatementThrowingException,10,3,208.389511
org.apache.commons.dbutils.DbUtilsTest#closeQuietlyConnectionThrowingException,5,3,200.776932
org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest#testNotMatch,4,2,179.21228
org.apache.commons.dbutils.AsyncQueryRunnerTest#testTooManyParamsUpdate,3,0,213.764999
org.apache.commons.dbutils.QueryRunnerTest#testGoodExecutePmdTrue,4,2,222.503281
