TC,LOC,SC,E
org.apache.commons.imaging.formats.tiff.TiffRasterDataTest#testBadConstructor,8,0,196.593887
org.apache.commons.imaging.formats.png.PngWithInvalidPngChunkSizeTest#testPngWithInvalidNegativePngChunkSize,7,0,199.038193
org.apache.commons.imaging.color.ColorConversionsTest#testRGBtoHSV,9,3,192.98291
org.apache.commons.imaging.color.ColorCieLchTest#testHAssignment,3,2,188.525879
org.apache.commons.imaging.formats.jpeg.exif.ExifDumpTest#testDumpJFIF,5,0,200.467545
org.apache.commons.imaging.common.ImageBuilderTest#testImageColorModel,19,4,190.096176
org.apache.commons.imaging.formats.tiff.taginfos.TagInfoByteOrShortTest#testEncodeValueTakingByteOrderAndByteArrayOne,8,4,188.016205
org.apache.commons.imaging.formats.icns.IcnsRoundTripTest#test32BPPHalfMaskedIcon,47,0,201.481171
org.apache.commons.imaging.formats.icns.IcnsReadTest#testBufferedImage,4,0,197.917023
org.apache.commons.imaging.formats.tiff.taginfos.TagInfoSByteTest#testCreatesTagInfoSByteAndCallsEncodeValue,7,2,195.761002
org.apache.commons.imaging.formats.jpeg.exif.ExifRewriteTest#testRewriteLossy,4,0,202.513779
org.apache.commons.imaging.formats.png.chunks.PngChunkScalTest#testConstruct_MissingSeparator,3,1,192.81633
org.apache.commons.imaging.formats.ico.IcoReadTest#testMetadata,3,0,192.268341
org.apache.commons.imaging.formats.jpeg.iptc.IptcUpdateTest#testRemove,9,0,200.165985
org.apache.commons.imaging.formats.png.PngCrcTest#testCrc,6,5,196.947205
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntryForValueTest#testIsCovered,9,6,185.783234
org.apache.commons.imaging.formats.jpeg.segments.NegSizeSegmentTest#testCreatesNegSizeSegment,22,0,187.931046
org.apache.commons.imaging.formats.tiff.TiffRasterDataIntTest#testGetWidth,3,1,193.963669
org.apache.commons.imaging.ImageDumpTest#testDump,6,2,186.177124
org.apache.commons.imaging.formats.jpeg.segments.JfifSegmentTest#testCreatesJfifSegment,11,3,193.693649
