TC,LOC,SC,E
com.google.gson.functional.VersioningTest#testVersionedGsonMixingSinceAndUntilDeserialization,19,0,187.733047
com.google.gson.internal.bind.util.ISO8601UtilsTest#testDateParseWithDefaultTimezone,6,2,191.079865
com.google.gson.stream.JsonReaderPathTest#skipArrayEnd,10,0,187.973679
com.google.gson.JsonObjectAsMapTest#testPutAll,26,0,188.746078
com.google.gson.FieldNamingPolicyTest#testUpperCasingLocaleIndependent,20,5,189.166443
com.google.gson.stream.JsonReaderPathTest#objectPath,47,0,189.992584
com.google.gson.functional.Java17RecordTest#testClassReflectionFilter,10,0,175.159637
com.google.gson.functional.ReflectionAccessFilterTest#testBlockInaccessibleStaticField,15,0,192.420227
com.google.gson.JsonObjectAsMapTest#testRemove,14,0,191.460861
com.google.gson.functional.VersioningTest#testVersionedGsonWithUnversionedClassesDeserialization,10,0,188.852646
com.google.gson.stream.JsonReaderPathTest#arrayOfArrays,27,0,188.913284
com.google.gson.internal.bind.util.ISO8601UtilsTest#testDateParseInvalidMonth,9,2,187.865646
com.google.gson.JsonObjectTest#testEntrySet,41,27,191.141357
com.google.gson.functional.Java17RecordTest#testDuplicateJsonProperties,7,0,178.032455
com.google.gson.stream.JsonReaderPathTest#arrayPath,35,0,187.950409
com.google.gson.functional.VersioningTest#testVersionedClassesDeserialization,11,0,188.358215
com.google.gson.JsonParserParameterizedTest#testParse,5,0,194.710861
com.google.gson.FieldNamingPolicyTest#testSeparateCamelCase,6,2,191.902054
com.google.gson.functional.VersioningTest#testVersionedUntilSerialization,12,0,191.019821
com.google.gson.graph.GraphAdapterBuilderTest#testDeserialization,13,0,187.500885
com.google.gson.functional.ReflectionAccessFilterTest#testBlockAllPartial,22,0,190.45163
com.google.gson.JsonObjectAsMapTest#testKeySet,17,0,187.289215
com.google.gson.JsonArrayTest#testFailedGetArrayValues,62,17,193.78624
com.google.gson.JsonArrayTest#testCharPrimitiveAddition,11,6,187.620575
com.google.gson.internal.reflect.Java17ReflectionHelperTest#testJava17Record,8,0,174.486359
com.google.gson.functional.ParameterizedTypesTest#testDeepParameterizedTypeSerialization,6,0,192.805832
com.google.gson.JsonObjectTest#testReadPropertyWithEmptyStringName,4,3,206.97728
com.google.gson.JsonArrayTest#testStringPrimitiveAddition,9,6,188.999481
com.google.gson.functional.Java17RecordTest#testStaticFieldDeserialization,14,0,173.674774
com.google.gson.internal.bind.util.ISO8601UtilsTest#testDateFormatWithMilliseconds,7,2,190.261826
com.google.gson.JsonObjectAsMapTest#testGet,8,0,187.44516
com.google.gson.internal.bind.util.ISO8601UtilsTest#testDateParseInvalidTime,9,0,203.349808
com.google.gson.internal.bind.util.ISO8601UtilsTest#testDateParseSpecialTimezone,8,2,191.820129
com.google.gson.functional.Java17RecordTest#testFieldNamingStrategy,6,0,174.492798
com.google.gson.internal.JavaVersionTest#testJava6,3,3,190.764847
com.google.gson.functional.ParameterizedTypesTest#testParameterizedTypeWithReaderDeserialization,12,0,195.511642
com.google.gson.JsonObjectAsMapTest#testEntrySet,31,0,205.371887
com.google.gson.functional.ReflectionAccessFilterTest#testAllowForSupertype,23,0,189.49733
com.google.gson.functional.ReflectionAccessFilterTest#testBlockAllJava,10,0,191.190186
com.google.gson.stream.JsonReaderPathTest#skipObjectEnd,11,0,189.19136
com.google.gson.TypeAdapterTest#testToJson_ThrowingIOException,26,10,189.508591
com.google.gson.functional.Java17RecordTest#testFieldExclusionStrategy,16,0,176.935455
com.google.gson.JsonArrayAsListTest#testRemoveIndex,14,0,189.9767
com.google.gson.JsonObjectTest#testEqualsHashCodeIgnoringOrder,11,6,192.378296
com.google.gson.JsonObjectTest#testDeepCopy,9,9,188.974335
com.google.gson.functional.Java17RecordTest#testJsonAdapterAnnotation,24,0,177.405289
com.google.gson.functional.Java17RecordTest#testThrowingConstructor,19,0,175.851456
com.google.gson.functional.Java17RecordTest#testMultipleNamesInTheSameString,3,0,172.809769
com.google.gson.JsonObjectTest#testWritePropertyWithEmptyStringName,5,4,189.740158
com.google.gson.functional.Java17RecordTest#testExposeAnnotation,8,0,173.129349
com.google.gson.JsonObjectTest#testAddingStringProperties,10,8,189.09581
com.google.gson.VersionExclusionStrategyTest#testSameVersion,9,0,188.708527
com.google.gson.GsonBuilderTest#testSetVersionInvalid,17,9,189.76535
com.google.gson.internal.ConstructorConstructorTest#testGet_Interface,10,0,190.671692
com.google.gson.functional.ReflectionAccessFilterTest#testDelegation,24,0,190.138672
