TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.apache.commons.cli.ParserTestCase#testOptionGroup,9,1,157.716904,11.829804,13.332166,157.716904,11.829804,13.332166,1419.452136,106.468236,119.98949400000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.cli.PatternOptionBuilderTest#testUntypedPattern,11,4,169.603333,11.826087,14.321369,42.40083325,2.95652175,3.58034225,466.40916574999994,32.521739249999996,39.38376475,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.cli.OptionGroupTest#testNoOptionsExtraArgs,10,1,161.104233,11.842187,13.662428,161.104233,11.842187,13.662428,1611.0423299999998,118.42186999999998,136.62428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.cli.OptionBuilderTest#testBuilderIsResettedAlways,16,7,168.2061,11.846451,14.131575,24.029442857142858,1.6923501428571428,2.0187964285714286,384.4710857142857,27.077602285714285,32.30074285714286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
org.apache.commons.cli.OptionGroupTest#testToString,14,8,168.633224,11.800206,14.24191,21.079153,1.47502575,1.78023875,295.10814200000004,20.6503605,24.923342500000004,2,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1
org.apache.commons.cli.ParserTestCase#testDoubleDash2,13,3,162.070847,11.767729,13.741381,54.023615666666664,3.922576333333333,4.580460333333334,702.3070036666666,50.99349233333333,59.54598433333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.cli.BasicParserTest#testPropertiesOption1,2,1,162.915039,11.845211,13.769682,162.915039,11.845211,13.769682,325.830078,23.690422,27.539364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
org.apache.commons.cli.HelpFormatterTest#testOptionWithoutShortFormat,10,3,164.321899,11.765704,13.966177,54.773966333333334,3.921901333333333,4.655392333333333,547.7396633333334,39.219013333333336,46.55392333333334,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
org.apache.commons.cli.ParserTestCase#testStopAtUnexpectedArg,6,3,164.941864,11.856703,13.969287,54.98062133333334,3.952234333333333,4.656429,329.883728,23.713406,27.938574,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.cli.GnuParserTest#testUnambiguousPartialLongOption3,2,1,170.615112,11.871821,14.355933,170.615112,11.871821,14.355933,341.230224,23.743642,28.711866,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
org.apache.commons.cli.ParserTestCase#testUnlimitedArgs,11,3,164.527496,11.807255,13.822466,54.84249866666667,3.9357516666666665,4.607488666666667,603.2674853333334,43.29326833333334,50.68237533333334,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
