TC,LOC,SC,E
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testSupportsCatalogsInDataManipulation,8,2,181.666321
org.apache.commons.dbcp2.TestDelegatingResultSet#testPrevious,8,2,203.005753
org.apache.commons.dbcp2.TestDelegatingPreparedStatement#testSetShortIntegerShort,8,2,178.934479
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserMaxTotalWithUserMapNotInitializedMissingKey,5,5,167.427444
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetSuperTypesStringStringString,8,2,180.351944
org.apache.commons.dbcp2.TestParallelCreationWithNoIdle#testMassiveConcurrentInitBorrow,23,0,180.307022
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetMaxStatements,8,2,173.676163
org.apache.commons.dbcp2.TestDataSourceConnectionFactory#testDefaultValues,4,0,160.168686
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetCrossReferenceStringStringStringStringStringString,8,2,180.367508
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testLocatorsUpdateCopy,8,2,173.07869
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserSoftMinEvictableIdleTimeMillisWithUserMapNotInitializedMissingKey,5,5,167.619568
org.apache.commons.dbcp2.TestDelegatingStatement#testExecuteLargeUpdateString,8,0,175.647858
org.apache.commons.dbcp2.TestDelegatingResultSet#testGetURLInteger,8,3,184.789337
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserMaxIdleMapInitialized,12,7,171.293396
org.apache.commons.dbcp2.TestPStmtKey#testGettersSetters,11,10,162.336182
org.apache.commons.dbcp2.TestPStmtKey#testCtorEquals,16,44,162.570297
org.apache.commons.dbcp2.datasources.TestInstanceKeyDataSource#testValidationQueryTimeout,5,0,164.036789
org.apache.commons.dbcp2.TestDelegatingStatement#testClearWarnings,8,0,177.36853
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testCheckOpen,7,4,180.897018
org.apache.commons.dbcp2.TestDelegatingResultSet#testCancelRowUpdates,8,2,181.40361
org.apache.commons.dbcp2.TestConnectionPool#testBackPointers,26,0,159.240311
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserTestOnCreateWithUserMapNotInitializedMissingKey,5,5,166.981964
org.apache.commons.dbcp2.TestDelegatingPreparedStatement#testExecuteLargeUpdate,8,2,184.661804
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testSetNStringStringString,8,2,183.96582
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateAsciiStreamStringInputStreamInteger,8,3,184.780228
org.apache.commons.dbcp2.TestPoolingConnection#testPrepareStatement,7,3,169.208252
org.apache.commons.dbcp2.TestDelegatingPreparedStatement#testExecute,8,2,180.833344
org.apache.commons.dbcp2.managed.TestConnectionWithNarayana#testConnectionInTimeout,54,0,228.080093
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetCatalogs,8,2,178.546188
org.apache.commons.dbcp2.TestDelegatingStatement#testGetGeneratedKeys,8,0,180.057663
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserTimeBetweenEvictionRunsMillisWithUserMapNotInitializedMissingKey,5,5,165.640564
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testDepreactedAccessors,36,38,167.211227
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetMaxColumnsInIndex,8,2,182.499512
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testClosingWithUserName,18,6,170.723679
org.apache.commons.dbcp2.TestDelegatingPreparedStatement#testExecuteQuery,8,3,178.037323
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testSupportsANSI92IntermediateSQL,8,2,180.854401
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testSupportsSubqueriesInIns,8,2,188.300903
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserTestWhileIdleWithUserMapInitialized,8,7,168.08107
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserEvictionPolicyClassNameMapNotInitialized,7,4,166.31041
org.apache.commons.dbcp2.TestPoolableConnection#testPoolableConnectionLeak,10,4,157.017654
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetFunctionColumnsStringStringStringString,8,2,188.827118
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateDoubleIntegerDouble,8,3,185.93277
org.apache.commons.dbcp2.TestDelegatingConnection#testIsClosedNullDelegate,6,0,157.021545
org.apache.commons.dbcp2.TestDelegatingResultSet#testGetIntString,8,3,182.732391
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserMinIdleMapInitialized,12,7,169.633804
org.apache.commons.dbcp2.TestBasicDataSourceMXBean#testDefaultSchema,3,1,166.434708
org.apache.commons.dbcp2.managed.TestSynchronizationOrder#testInterposedSynchronization,21,0,164.793274
org.apache.commons.dbcp2.cpdsadapter.TestDriverAdapterCPDS#testSetUserNullWithConnectionProperties,7,0,164.595703
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateBytesIntegerByteArray,8,3,186.968796
org.apache.commons.dbcp2.managed.TestLocalXaResource#testStartFailsWhenCannotSetAutoCommit,5,0,163.032623
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testSetTimestampStringTimestampCalendar,8,3,180.855225
org.apache.commons.dbcp2.TestDelegatingStatement#testExecuteBatch,8,0,177.635315
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetSchemas,8,3,181.424377
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testSetSQLXMLStringSQLXML,8,2,182.201904
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetClientInfoProperties,8,2,186.159027
org.apache.commons.dbcp2.TestDelegatingPreparedStatement#testSetTimeIntegerTimeCalendar,8,3,177.2211
org.apache.commons.dbcp2.TestDelegatingResultSet#testRowUpdated,8,2,185.990021
org.apache.commons.dbcp2.TestDelegatingPreparedStatement#testSetNStringIntegerString,8,2,168.800293
org.apache.commons.dbcp2.TestPoolingDataSource#testPoolGuardConnectionWrapperEqualsFail,7,4,166.416229
org.apache.commons.dbcp2.datasources.TestInstanceKeyDataSource#testJndiPropertiesCleared,8,0,164.783722
org.apache.commons.dbcp2.datasources.TestSharedPoolDataSource#testOpening,13,0,165.829681
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testGetNClobString,8,3,183.48288
org.apache.commons.dbcp2.cpdsadapter.TestDriverAdapterCPDS#testGettersAndSetters,24,0,166.374588
org.apache.commons.dbcp2.TestDelegatingResultSet#testGetCursorName,8,2,186.253128
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateAsciiStreamIntegerInputStreamInteger,8,3,185.389267
org.apache.commons.dbcp2.TestBasicDataSource#testPooling,4,4,170.675598
org.apache.commons.dbcp2.managed.TestManagedDataSourceInTx#testMaxTotal,25,0,167.981049
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetURL,8,2,180.139145
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateRow,8,2,181.559647
org.apache.commons.dbcp2.datasources.TestSharedPoolDataSource#testSimpleWithUsername,12,0,168.850952
org.apache.commons.dbcp2.TestDelegatingConnection#testPassivateWithStatementCloseException,15,0,163.198471
org.apache.commons.dbcp2.TestDelegatingResultSet#testGetByteInteger,8,3,177.2827
org.apache.commons.dbcp2.TestBasicDataSource#testCreateDataSourceCleanupThreads,25,53,168.908966
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testSetDateStringSqlDate,8,3,187.540085
org.apache.commons.dbcp2.TestBasicDataSourceFactory#testAllProperties,22,5,167.613251
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateRowIdIntegerRowId,8,3,187.406189
org.apache.commons.dbcp2.TestDelegatingResultSet#testIsClosed,8,2,184.356384
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateSQLXMLStringSQLXML,8,3,187.337585
org.apache.commons.dbcp2.managed.TestLocalXaResource#testStartNoFlagResumeEnd,7,0,165.102448
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testGetNClobInteger,8,3,180.406815
org.apache.commons.dbcp2.TestDelegatingResultSet#testClearWarnings,8,2,182.939285
org.apache.commons.dbcp2.TestPoolingConnection#testPrepareCallWithResultSetConcurrency,11,5,163.66507
org.apache.commons.dbcp2.TestDelegatingResultSet#testGetArrayInteger,8,3,177.078842
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetExportedKeysStringStringString,8,2,183.292725
org.apache.commons.dbcp2.TestConnectionPool#testConnectionsAreDistinct,13,0,154.482254
org.apache.commons.dbcp2.TestPStmtPoolingBasicDataSource#testPStmtPoolingAcrossClose,26,0,170.08078
org.apache.commons.dbcp2.datasources.TestSharedPoolDataSource#testPoolPreparedCalls,5,0,166.279892
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testSetObjectStringObjectInteger,8,3,182.199341
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserDefaultAutoCommitMapNotInitialized,7,4,163.780869
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testGetByteString,8,3,173.317032
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGeneratedKeyAlwaysReturned,8,2,183.770065
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testSetObjectStringObjectSQLTypeInteger,8,3,189.355682
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateTimestampStringTimestamp,8,3,183.06749
org.apache.commons.dbcp2.TestBasicDataSource#testIsClosedFailure,15,19,169.529236
org.apache.commons.dbcp2.managed.TestManagedConnectionCachedState#testConnectionCachedState,8,0,164.702698
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserDurationBetweenEvictionRunsMapInitialized,15,12,167.677628
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateBigDecimalStringBigDecimal,8,3,185.716171
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testIncorrectPassword,28,8,172.890076
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateCharacterStreamStringReader,8,3,187.043839
org.apache.commons.dbcp2.TestDelegatingResultSet#testGetCharacterStreamString,8,3,184.306
org.apache.commons.dbcp2.TestBasicDataSource#testRestart,21,42,168.97139
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateClobStringClob,8,3,180.803268
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetSQLStateType,8,2,181.602036
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testSimple2,42,21,168.914154
org.apache.commons.dbcp2.TestAbandonedTrace#testDeprecated,4,2,162.363205
org.apache.commons.dbcp2.TestDelegatingResultSet#testGetSQLXMLInteger,8,3,188.80014
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserTestOnReturnMapNotInitialized,7,4,169.668045
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testGetRowIdInteger,8,3,180.116699
org.apache.commons.dbcp2.TestDriverManagerConnectionFactory#testDriverManagerWithoutCredentials,4,0,163.572342
org.apache.commons.dbcp2.TestDelegatingResultSet#testGetURLString,8,3,181.420654
org.apache.commons.dbcp2.TestBasicDataSource#testPoolCloseCheckedException,22,18,172.202682
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testGetNCharacterStreamInteger,8,3,183.884964
org.apache.commons.dbcp2.TestDelegatingPreparedStatement#testSetNCharacterStreamIntegerReader,8,3,181.681595
org.apache.commons.dbcp2.TestDelegatingPreparedStatement#testSetTimeIntegerTime,8,3,179.45105
org.apache.commons.dbcp2.TestDelegatingPreparedStatement#testSetTimestampIntegerTimestamp,8,3,177.229538
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserEvictionPolicyClassNameWithUserMapNotInitializedMissingKey,5,5,169.844818
org.apache.commons.dbcp2.datasources.TestSharedPoolDataSource#testPoolPrepareStatement,13,0,164.15126
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserDurationBetweenEvictionRunsMapNotInitializedMissingKey,8,8,169.147995
org.apache.commons.dbcp2.managed.TestManagedDataSource#testSharedConnection,10,4,169.610107
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateIntIntegerInteger,8,3,184.486359
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testOwnInsertsAreVisibleInteger,8,2,183.407379
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateBooleanStringBoolean,8,3,184.097992
org.apache.commons.dbcp2.managed.TestLocalXaResource#testCommitInvalidXid,7,0,164.74472
org.apache.commons.dbcp2.managed.TestSynchronizationOrder#testSessionSynchronization,21,0,164.943481
org.apache.commons.dbcp2.managed.TestLocalXaResource#testStartInvalidFlag,3,0,162.277267
org.apache.commons.dbcp2.managed.TestManagedDataSource#testManagedConnectionEqualInnermost,11,5,167.378815
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateBlobStringBlob,8,3,186.730865
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testSupportsColumnAliasing,8,2,181.664856
org.apache.commons.dbcp2.TestDelegatingResultSet#testGetTimeString,8,3,181.077423
org.apache.commons.dbcp2.TestDelegatingConnection#testReadOnlyCaching,7,0,162.073013
org.apache.commons.dbcp2.TestDelegatingResultSet#testGetBlobInteger,8,3,186.005203
org.apache.commons.dbcp2.TestDriverManagerConnectionFactory#testDriverManagerInitWithProperties,3,0,164.760864
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserEvictionPolicyClassNameMapNotInitializedMissingKey,7,5,171.178711
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateArrayStringArray,8,3,183.004196
org.apache.commons.dbcp2.cpdsadapter.TestDriverAdapterCPDS#testNullValidationQuery,8,0,179.98378
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testSetClobStringClob,8,3,173.481506
org.apache.commons.dbcp2.TestPoolableConnection#testIsDisconnectionSqlExceptionStackOverflow,2,3,183.43782
org.apache.commons.dbcp2.cpdsadapter.TestDriverAdapterCPDS#testToStringWithoutConnectionProperties,8,0,166.576736
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserSoftMinEvictableIdleDurationMapInitialized,15,12,169.003235
org.apache.commons.dbcp2.datasources.TestPoolKey#testHashcode,4,4,159.930664
org.apache.commons.dbcp2.datasources.TestInstanceKeyDataSource#testConnectionPoolDataSourceAlreadySetUsingJndi,5,0,164.619995
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserDefaultAutoCommitMapNotInitializedMissingKey,7,4,167.99472
org.apache.commons.dbcp2.datasources.CharArrayTest#testToString,3,3,161.654572
org.apache.commons.dbcp2.TestPStmtPooling#testStmtPool,12,0,168.896378
