TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserDefaultAutoCommitWithUserMapInitialized,8,7,169.07663,11.428853,14.824533,24.153804285714283,1.6326932857142857,2.117790428571429,193.23043428571427,13.061546285714286,16.94232342857143,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testSetByteStringByte,8,2,186.604507,11.4616,16.280843,93.3022535,5.7308,8.1404215,746.418028,45.8464,65.123372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.commons.dbcp2.TestBasicDataSource#testSetValidationTestProperties,17,31,166.428314,11.446668,14.558298,5.368655290322581,0.3692473548387097,0.4696225161290323,91.26713993548387,6.277205032258065,7.983582774193549,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetCatalogs,8,2,178.546188,11.404394,15.655911,89.273094,5.702197,7.8279555,714.184752,45.617576,62.623644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.commons.dbcp2.TestDelegatingPreparedStatement#testSetAsciiStreamIntegerInputStream,8,3,177.450073,11.400522,15.565083,59.150024333333334,3.800174,5.188361,473.2001946666667,30.401392,41.506888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateDateIntegerSqlDate,8,3,182.911377,11.455586,15.945873,60.970459,3.818528666666667,5.315291,487.763672,30.548229333333335,42.522328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.dbcp2.TestBasicDataSource#testCreateConnectionFactory,25,10,166.708633,11.36783,14.539806,16.6708633,1.1367829999999999,1.4539806,416.77158249999997,28.419575,36.349515,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
org.apache.commons.dbcp2.TestDelegatingPreparedStatement#testExecuteUpdate,8,2,174.57634,11.375362,15.375476,87.28817,5.687681,7.687738,698.30536,45.501448,61.501904,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserDefaultReadOnlyWithUserMapNotInitialized,5,4,168.222214,11.404721,14.757014,42.0555535,2.85118025,3.6892535,210.2777675,14.255901249999999,18.446267499999998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testSetFloatStringFloat,8,2,183.142578,11.442802,15.897328,91.571289,5.721401,7.948664,732.570312,45.771208,63.589312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetMaxUserNameLength,8,2,185.318817,11.4437,16.149009,92.6594085,5.72185,8.0745045,741.275268,45.7748,64.596036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testSupportsPositionedUpdate,8,2,182.654602,11.419325,15.995218,91.327301,5.7096625,7.997609,730.618408,45.6773,63.980872,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetDelegate,3,1,176.242386,11.444936,15.341829,176.242386,11.444936,15.341829,528.727158,34.334808,46.025487000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.dbcp2.TestPStmtKey#testCtorStringStringArrayOfStrings,8,5,164.121704,11.420698,14.370549,32.8243408,2.2841396,2.8741098000000003,262.5947264,18.2731168,22.992878400000002,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.dbcp2.TestPoolingConnection#testPrepareCallWithResultSetHoldability,13,6,160.349319,11.369507,14.080851,26.7248865,1.8949178333333334,2.3468085,347.4235245,24.63393183333333,30.508510499999996,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.dbcp2.TestDelegatingResultSet#testClearWarnings,8,2,182.939285,11.437322,15.982247,91.4696425,5.718661,7.9911235,731.75714,45.749288,63.928988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetPrimaryKeysStringStringString,8,2,182.410599,11.438244,15.94743,91.2052995,5.719122,7.973715,729.642396,45.752976,63.78972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserMaxIdleMapNotInitialized,7,4,170.246002,11.461584,14.85241,42.5615005,2.865396,3.7131025,297.93050350000004,20.057772,25.991717500000004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserMinEvictableIdleTimeMillisWithUserMapNotInitialized,5,4,168.959778,11.395165,14.740619,42.2399445,2.84879125,3.68515475,211.19972249999998,14.24395625,18.42577375,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
