TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.apache.commons.text.StringSubstitutorTest#testSubstituteDefaultProperties,6,1,186.194794,12.34072,15.076503,186.194794,12.34072,15.076503,1117.168764,74.04432,90.45901800000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.AlphabetConverterTest#missingDoNotEncodeLettersFromEncodingTest,3,1,186.44957,12.316594,15.194464,186.44957,12.316594,15.194464,559.34871,36.949782000000006,45.583392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.similarity.LevenshteinDetailedDistanceTest#testEquals,13,8,184.116928,12.268234,15.037569,23.014616,1.53352925,1.879696125,299.190008,19.935880249999997,24.436049625,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
org.apache.commons.text.lookup.PropertiesStringLookupTest#testMissingFile,3,1,185.000778,12.341558,14.979071,185.000778,12.341558,14.979071,555.002334,37.024674,44.937213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.similarity.IntersectionResultTest#testNewIntersectionResult_WithNegativeIntersection,6,1,181.634796,12.333133,14.74279,181.634796,12.333133,14.74279,1089.808776,73.99879800000001,88.45674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.StringSubstitutorTest#testReplaceVariablesCount1Escaping5To4,4,1,187.774811,12.335572,15.171069,187.774811,12.335572,15.171069,751.099244,49.342288,60.684276,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.text.lookup.DnsStringLookupTest#testAddressFromHostAddress,4,2,183.863327,12.337343,14.902992,91.9316635,6.1686715,7.451496,367.726654,24.674686,29.805984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.RandomStringGeneratorTest#testUsingRandom,8,5,190.460876,12.397777,15.362502,38.0921752,2.4795553999999997,3.0725004,304.7374016,19.836443199999998,24.5800032,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.text.similarity.IntersectionSimilarityTest#testF1ScoreUsingListWordBigrams,55,53,187.001205,12.364725,15.161873,3.5283246226415095,0.23329669811320755,0.28607307547169813,194.057854245283,12.831318396226415,15.734019150943396,24,0,0,0,0,0,0,24,3,0,0,0,0,1,0,0,0,0,0,0,1
org.apache.commons.text.lookup.DnsStringLookupTest#testAddressFromHostName,4,2,184.491501,12.323683,14.970485,92.2457505,6.1618415,7.4852425,368.983002,24.647366,29.94097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.similarity.LevenshteinDistanceTest#testGetLevenshteinDistance_StringNullInt,3,1,189.387482,12.372915,15.306617,189.387482,12.372915,15.306617,568.162446,37.118745000000004,45.919851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.StrSubstitutorTest#testLANG1055,6,4,185.677597,12.333735,15.062889,46.41939925,3.08343375,3.76572225,278.5163955,18.500602500000003,22.5943335,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.text.lookup.ScriptStringLookupTest#testOne,3,2,239.703888,12.366569,19.383218,119.851944,6.1832845,9.691609,359.555832,18.5498535,29.074827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.translate.EntityArraysTest#testBasicMap,3,1,188.446838,12.35105,15.274927,188.446838,12.35105,15.274927,565.3405140000001,37.05315,45.824781,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.text.translate.CsvTranslatorsTest#csvUnEscaperTest3,8,1,188.198364,12.311113,15.262363,188.198364,12.311113,15.262363,1505.586912,98.488904,122.098904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.text.StringSubstitutorTest#testReplaceWeirdPattens,32,2,192.235825,12.388151,15.562272,96.1179125,6.1940755,7.781136,3075.7732,198.210416,248.996352,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
org.apache.commons.text.StrTokenizerTest#testCSVSimpleNeedsTrim,5,1,185.898758,12.327638,15.106025,185.898758,12.327638,15.106025,929.4937899999999,61.63819,75.530125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.text.CharacterPredicatesTest#testAsciiLetters,11,10,187.005966,12.332535,15.145051,18.7005966,1.2332535,1.5145051,205.7065626,13.5657885,16.6595561,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.StringSubstitutorTest#testReplaceUnknownKeyOnlyExtraFirst,4,3,188.04274,12.368003,15.193756,62.680913333333336,4.122667666666667,5.0645853333333335,250.72365333333335,16.490670666666666,20.258341333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.text.WordUtilsTest#testLANG1292,3,2,184.903107,12.347027,14.975517,92.4515535,6.1735135,7.4877585,277.3546605,18.520540500000003,22.4632755,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.WordUtilsTest#testWrapWithRegexMatchOfLength0,3,3,186.918793,12.390767,15.081727,62.30626433333333,4.130255666666667,5.027242333333334,186.918793,12.390767,15.081727,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.StringSubstitutorTest#testReplaceEscaping,6,1,188.3591,12.355169,15.245369,188.3591,12.355169,15.245369,1130.1546,74.13101400000001,91.47221400000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.text.lookup.DnsStringLookupTest#testCanonicalNameFromHostAddress,4,2,184.213806,12.364554,14.957046,92.106903,6.182277,7.478523,368.427612,24.729108,29.914092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.lookup.ScriptStringLookupTest#testScriptMissingColon,3,1,185.895538,12.36776,15.061666,185.895538,12.36776,15.061666,557.686614,37.103280000000005,45.18499800000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.WordUtilsTest#testWrapAtStartAndEnd,3,3,188.887375,12.342206,15.3596,62.96245833333333,4.114068666666666,5.119866666666667,188.887375,12.342206,15.3596,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.similarity.FuzzyScoreTest#testGetFuzzyScore_StringNullLocale,3,1,194.041046,12.392866,15.662108,194.041046,12.392866,15.662108,582.123138,37.178598,46.986324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.StrTokenizerTest#testReset,12,17,198.180481,12.644253,15.672805,11.657675352941176,0.7437795882352942,0.921929705882353,139.8921042352941,8.925355058823529,11.063156470588234,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
org.apache.commons.text.similarity.LevenshteinDetailedDistanceTest#testApplyWithNull,3,3,189.411469,12.416133,15.245739,63.13715633333334,4.138711,5.081913,189.411469,12.416133,15.245739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.text.translate.NumericEntityEscaperTest#testBetween,6,3,189.167816,12.388854,15.269194,63.05593866666666,4.129618,5.089731333333334,378.335632,24.777708,30.538388,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.lookup.InterpolatorStringLookupTest#testNull,3,2,181.91571,12.324746,14.7602,90.957855,6.162373,7.3801,272.873565,18.487119,22.1403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.StringSubstitutorTest#testStaticReplaceSystemPropertiesWithUpdate,11,2,186.231125,12.315909,15.095496,93.1155625,6.1579545,7.547748,1024.2711875,67.7374995,83.025228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.text.StrTokenizerTest#test5,15,12,189.245728,12.394535,15.27419,15.770477333333334,1.0328779166666666,1.2728491666666668,236.55716,15.493168749999999,19.0927375,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7
org.apache.commons.text.lookup.UrlEncoderStringLookupTest#testExceptionGettingString,5,2,212.877136,12.226167,17.446487,106.438568,6.1130835,8.7232435,532.1928399999999,30.5654175,43.6162175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.similarity.LevenshteinResultsTest#testEqualsWithNonNull,6,4,183.521927,12.33597,14.876976,45.88048175,3.0839925,3.719244,275.2828905,18.503955,22.315464000000002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
