TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.apache.commons.mail.EmailTest#testSetFrom2,11,5,163.400162,12.2254,13.320675,32.6800324,2.44508,2.664135,359.4803564,26.895880000000002,29.305485,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.mail.util.IDNEmailAddressConverterTest#testIDNEmailAddressToAsciiConversion,4,3,160.077255,12.242332,13.08021,53.359085,4.080777333333333,4.3600699999999994,213.43634,16.32310933333333,17.440279999999998,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.mail.util.MimeMessageParserTest#testParseCreatedHtmlEmailWithNoContent,25,31,166.263626,12.194809,13.667843,5.363342774193548,0.39338093548387093,0.44089816129032255,134.0835693548387,9.834523387096773,11.022454032258064,13,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15
org.apache.commons.mail.EmailTest#testGetSetSession,10,2,162.89801,12.214874,13.336037,81.449005,6.107437,6.6680185,814.49005,61.074369999999995,66.680185,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.mail.EmailTest#testSetTo,9,7,163.521835,12.248878,13.349944,23.360262142857145,1.7498397142857143,1.9071348571428572,210.2423592857143,15.748557428571427,17.164213714285715,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
org.apache.commons.mail.EmailTest#testGetSetAuthentication,8,3,162.695572,12.27848,13.259198,54.23185733333333,4.092826666666666,4.4197326666666665,433.85485866666664,32.74261333333333,35.35786133333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.mail.ImageHtmlEmailTest#testSendHtmlUrl,16,3,220.562607,12.249322,17.997776,73.520869,4.083107333333333,5.999258666666667,1176.333904,65.32971733333333,95.98813866666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.mail.EmailTest#testGetSetBounceAddress,6,5,162.302963,12.255425,13.243356,32.4605926,2.451085,2.6486712,194.7635556,14.70651,15.8920272,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.mail.DefaultAuthenticatorTest#testDefaultAuthenticatorConstructor,8,4,156.999786,12.196301,12.916512,39.2499465,3.04907525,3.229128,313.999572,24.392602,25.833024,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.mail.EmailTest#testSetSubjectValid,10,9,159.482376,12.247654,13.064656,17.720264,1.3608504444444445,1.4516284444444443,177.20263999999997,13.608504444444446,14.516284444444443,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.mail.EmailTest#testGetSetSentDate,8,4,161.677307,12.21793,13.232791,40.41932675,3.0544825,3.30819775,323.354614,24.43586,26.465582,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.mail.EmailTest#testGetSetDebug,6,2,161.721542,12.285086,13.164054,80.860771,6.142543,6.582027,485.164626,36.855258,39.492162,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.mail.util.MimeMessageParserTest#testAttachmentOnly,25,37,164.630402,12.241836,13.451384,4.4494703243243245,0.3308604324324324,0.3635509189189189,111.2367581081081,8.27151081081081,9.088772972972972,16,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,17
org.apache.commons.mail.EmailTest#testAddReplyTo,11,8,165.027176,12.300736,13.551648,20.628397,1.537592,1.693956,226.912367,16.913512,18.633516,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2
